sample_id,label,source,attack,score,prediction,correct,text_length,token_rarity,word_frequency,target_loss,ref_loss,loss_diff,model,dataset,canary_rep
member_33,1,train,lira,3.944118814410828,1,1,206,4.043348360949125,0.015008646109446808,2.6506569385528564,7.957814693450928,-5.307157754898071,facebook/opt-125m,wikitext-2-raw-v1,8
member_128,1,train,lira,2.222455586046182,0,0,32,4.289053355049893,0.00590512671647819,3.5474750995635986,8.821451187133789,-5.27397608757019,facebook/opt-125m,wikitext-2-raw-v1,8
member_455,1,train,lira,3.629678239627931,1,1,159,3.7606742334034045,0.01371261595594436,3.007605791091919,7.5952558517456055,-4.5876500606536865,facebook/opt-125m,wikitext-2-raw-v1,8
nonmember_388,0,test,lira,5.0011895143238005,1,0,67,3.981658262647649,0.009308013647433267,4.082373142242432,7.729788780212402,-3.6474156379699707,facebook/opt-125m,wikitext-2-raw-v1,8
nonmember_84,0,test,lira,-0.3441558076460724,0,1,179,4.143469880667979,0.014383613415041381,4.3465752601623535,8.043783187866211,-3.6972079277038574,facebook/opt-125m,wikitext-2-raw-v1,8
member_438,1,train,lira,41.69678939944705,1,1,171,4.088281090676146,0.010512764645863445,2.742241859436035,7.853219509124756,-5.110977649688721,facebook/opt-125m,wikitext-2-raw-v1,8
nonmember_107,0,test,lira,2.2541738875946082,0,1,47,4.5991790636104986,0.0061795363145773895,3.8496105670928955,8.252408981323242,-4.402798414230347,facebook/opt-125m,wikitext-2-raw-v1,8
member_293,1,train,lira,8.281555082535471,1,1,224,4.122689250045572,0.010726523734998846,3.238469362258911,9.047425270080566,-5.808955907821655,facebook/opt-125m,wikitext-2-raw-v1,8
member_79,1,train,lira,3.474833957296313,1,1,7,2.9388445125467433,0.011943226402030925,1.1698496341705322,6.298618793487549,-5.128769159317017,facebook/opt-125m,wikitext-2-raw-v1,8
nonmember_295,0,test,lira,4.738436702366521,1,0,52,4.157544510934843,0.007356196408599479,3.250945806503296,8.402609825134277,-5.1516640186309814,facebook/opt-125m,wikitext-2-raw-v1,8
member_188,1,train,lira,0.5907495926269751,0,0,6,4.7919596924719485,0.001619715939687668,2.630417823791504,7.8003926277160645,-5.1699748039245605,facebook/opt-125m,wikitext-2-raw-v1,8
member_264,1,train,lira,23.0135333633721,1,1,1,6.523458920524919,0.0,1.9060016870498657,8.075252532958984,-6.169250845909119,facebook/opt-125m,wikitext-2-raw-v1,8
member_296,1,train,lira,4.994118834024403,1,1,49,4.061665445084021,0.012168346740958097,2.84995436668396,7.149226188659668,-4.299271821975708,facebook/opt-125m,wikitext-2-raw-v1,8
member_315,1,train,lira,6.827906871215874,1,1,282,3.886033385778994,0.014186187399030693,3.228095293045044,7.950848579406738,-4.722753286361694,facebook/opt-125m,wikitext-2-raw-v1,8
nonmember_196,0,test,lira,0.4159248683564928,0,1,225,4.113459363672763,0.010137767007718542,4.976970195770264,8.64264965057373,-3.665679454803467,facebook/opt-125m,wikitext-2-raw-v1,8
member_367,1,train,lira,8.02235981385989,1,1,117,4.2219036870158915,0.009466088121176974,2.860293388366699,8.022594451904297,-5.162301063537598,facebook/opt-125m,wikitext-2-raw-v1,8
member_247,1,train,lira,3.7462258127521317,1,1,49,4.078826369865655,0.010815048959810098,2.39009165763855,8.473370552062988,-6.0832788944244385,facebook/opt-125m,wikitext-2-raw-v1,8
member_376,1,train,lira,3.6311334375059965,1,1,238,3.8785728778073887,0.013158251992234696,2.594059944152832,7.837707042694092,-5.24364709854126,facebook/opt-125m,wikitext-2-raw-v1,8
nonmember_475,0,test,lira,3.4033638171967406,1,0,155,4.2047829453906,0.010012572307050915,4.77802038192749,8.32993221282959,-3.5519118309020996,facebook/opt-125m,wikitext-2-raw-v1,8
member_30,1,train,lira,19.78398944133123,1,1,1,6.523458920524919,0.0,1.7533477544784546,7.758152961730957,-6.004805207252502,facebook/opt-125m,wikitext-2-raw-v1,8
