sample_id,label,source,attack,score,prediction,correct,text_length,token_rarity,word_frequency,target_loss,ref_loss,loss_diff,model,dataset,canary_rep
nonmember_223,0,test,min_k_pp,-1.193566324550657,0,1,6,3.582710370118423,0.009310211362412495,2.7718517780303955,6.673343181610107,-3.901491403579712,distilgpt2,wikitext-2-raw-v1,2
nonmember_265,0,test,min_k_pp,-1.3433397553595992,0,1,21,4.977586724797366,0.008465795445803522,4.889037609100342,6.520575523376465,-1.631537914276123,distilgpt2,wikitext-2-raw-v1,2
nonmember_248,0,test,min_k_pp,-1.4850091151731897,0,1,87,3.9499825667776056,0.012283148106883555,4.225987434387207,5.1939873695373535,-0.9679999351501465,distilgpt2,wikitext-2-raw-v1,2
member_66,1,train,min_k_pp,-1.5931272918064379,1,1,20,4.625834918764482,0.0065175686591276245,2.145481586456299,6.191751003265381,-4.046269416809082,distilgpt2,wikitext-2-raw-v1,2
nonmember_244,0,test,min_k_pp,-1.5168283240123053,0,1,108,4.235961145019717,0.013622208385687786,4.076927185058594,4.069271087646484,0.007656097412109375,distilgpt2,wikitext-2-raw-v1,2
member_397,1,train,min_k_pp,-1.3131284071407208,0,0,15,4.346925393302742,0.011076332794830373,5.028417110443115,6.203795909881592,-1.1753787994384766,distilgpt2,wikitext-2-raw-v1,2
member_44,1,train,min_k_pp,-1.5714331458707258,1,1,211,4.093959964584632,0.012093466950975814,3.84993839263916,4.9430766105651855,-1.0931382179260254,distilgpt2,wikitext-2-raw-v1,2
nonmember_330,0,test,min_k_pp,-1.2846207563513359,0,1,8,3.386921313544015,0.01045032310177706,1.9009990692138672,4.985138893127441,-3.084139823913574,distilgpt2,wikitext-2-raw-v1,2
canary_0,1,canary,min_k_pp,-1.700351308443507,1,1,1,6.523458920524919,0.0,1.533204436302185,5.073179244995117,-3.539974808692932,distilgpt2,wikitext-2-raw-v1,2
canary_4,1,canary,min_k_pp,-1.625092927815864,1,1,1,6.523458920524919,0.0,1.3445481061935425,4.901147842407227,-3.556599736213684,distilgpt2,wikitext-2-raw-v1,2
nonmember_44,0,test,min_k_pp,-1.49248809120238,0,1,7,2.9388445125467433,0.011943226402030925,2.2285752296447754,4.903039455413818,-2.674464225769043,distilgpt2,wikitext-2-raw-v1,2
nonmember_124,0,test,min_k_pp,-1.550392386105229,0,1,230,4.380740446140346,0.010673114068975205,4.516090393066406,4.705577850341797,-0.18948745727539062,distilgpt2,wikitext-2-raw-v1,2
nonmember_43,0,test,min_k_pp,-1.6277653271514998,1,0,94,4.258494320276912,0.010890452600281856,4.584734916687012,4.622001647949219,-0.03726673126220703,distilgpt2,wikitext-2-raw-v1,2
member_443,1,train,min_k_pp,-1.3632199113724777,0,0,15,3.683883173590191,0.00658656435110393,3.901949405670166,7.562642574310303,-3.6606931686401367,distilgpt2,wikitext-2-raw-v1,2
member_97,1,train,min_k_pp,-1.3293823378247867,0,0,6,2.960560980196638,0.009507942918686054,3.0290567874908447,7.649727821350098,-4.620671033859253,distilgpt2,wikitext-2-raw-v1,2
nonmember_336,0,test,min_k_pp,-1.6070172841605717,1,0,30,4.399634186538342,0.009364903069466883,3.3969802856445312,4.945951461791992,-1.548971176147461,distilgpt2,wikitext-2-raw-v1,2
member_239,1,train,min_k_pp,-1.6115664263684932,1,1,168,4.002728787693455,0.015017831900530808,3.616827964782715,4.789832592010498,-1.1730046272277832,distilgpt2,wikitext-2-raw-v1,2
member_56,1,train,min_k_pp,-1.5650744203876785,1,1,123,3.9130684040534605,0.012574372512707356,3.405891180038452,4.753798007965088,-1.3479068279266357,distilgpt2,wikitext-2-raw-v1,2
nonmember_493,0,test,min_k_pp,-1.5465382019879053,0,1,223,3.7342043512622127,0.012227926208190557,2.850468158721924,3.4927303791046143,-0.6422622203826904,distilgpt2,wikitext-2-raw-v1,2
nonmember_81,0,test,min_k_pp,-1.666280115532999,1,0,73,4.219301301992096,0.010852125611348396,3.670372247695923,4.826271057128906,-1.1558988094329834,distilgpt2,wikitext-2-raw-v1,2
member_106,1,train,min_k_pp,-1.704619777459268,1,1,9,3.359382129503474,0.009507942918686053,2.0624492168426514,5.730489730834961,-3.6680405139923096,distilgpt2,wikitext-2-raw-v1,2
member_34,1,train,min_k_pp,-1.5828151034799613,1,1,167,4.186080163447016,0.008214185522331751,3.495932102203369,4.687787055969238,-1.1918549537658691,distilgpt2,wikitext-2-raw-v1,2
nonmember_149,0,test,min_k_pp,-1.5448853905431545,0,1,128,4.034189150575051,0.012069973306239904,4.256338119506836,5.1942524909973145,-0.9379143714904785,distilgpt2,wikitext-2-raw-v1,2
member_491,1,train,min_k_pp,-1.56866027903554,1,1,182,4.031329404882272,0.013358461005876192,3.637958526611328,5.116913318634033,-1.478954792022705,distilgpt2,wikitext-2-raw-v1,2
member_360,1,train,min_k_pp,-1.945674016249147,1,1,6,3.5523234439860976,0.009318625471190093,2.476327657699585,7.575405120849609,-5.099077463150024,distilgpt2,wikitext-2-raw-v1,2
member_288,1,train,min_k_pp,-1.550744073647853,0,0,118,3.8677419621061135,0.009547375140330222,3.1845335960388184,4.020168781280518,-0.8356351852416992,distilgpt2,wikitext-2-raw-v1,2
nonmember_237,0,test,min_k_pp,-1.4552547945754957,0,1,9,3.7354254920974483,0.00929478549632023,3.057591438293457,6.351726531982422,-3.294135093688965,distilgpt2,wikitext-2-raw-v1,2
