sample_id,label,source,attack,score,prediction,correct,text_length,token_rarity,word_frequency,target_loss,ref_loss,loss_diff,model,dataset,canary_rep
member_33,1,train,min_k,8.496552534592459,0,0,15588,4.583503579147275,0.004041291524207111,2.885251045227051,7.292651176452637,-4.407400131225586,facebook/opt-125m,openwebtext,8
member_128,1,train,min_k,7.046532392501831,1,1,387,3.3496194044132857,0.006529008990042531,2.5081281661987305,7.640167713165283,-5.132039546966553,facebook/opt-125m,openwebtext,8
member_455,1,train,min_k,7.986062734554975,1,1,668,2.830854069961698,0.00848575158122165,3.450300693511963,7.894012928009033,-4.44371223449707,facebook/opt-125m,openwebtext,8
nonmember_388,0,test,min_k,9.739901622136435,0,1,285,3.6586119858294777,0.006785534398557014,4.1676130294799805,8.29807186126709,-4.130458831787109,facebook/opt-125m,openwebtext,8
nonmember_84,0,test,min_k,8.30334421304556,0,1,219,3.1538190012176863,0.009072806912648534,3.425879716873169,7.060701370239258,-3.634821653366089,facebook/opt-125m,openwebtext,8
member_438,1,train,min_k,7.933184978289482,1,1,682,2.934004781572379,0.008717087017984987,3.106821060180664,7.10891580581665,-4.002094745635986,facebook/opt-125m,openwebtext,8
nonmember_107,0,test,min_k,9.22810607078748,0,1,463,3.230234167184127,0.0068775413582820265,4.002864837646484,7.504487991333008,-3.5016231536865234,facebook/opt-125m,openwebtext,8
member_293,1,train,min_k,6.08048626092764,1,1,188,3.008501999932294,0.005159393895618796,2.448509454727173,6.818630218505859,-4.3701207637786865,facebook/opt-125m,openwebtext,8
member_79,1,train,min_k,7.406782419253619,1,1,3347,3.170068715215934,0.00630970030633858,2.596482276916504,7.513516902923584,-4.91703462600708,facebook/opt-125m,openwebtext,8
nonmember_295,0,test,min_k,7.545121981547429,1,0,2134,3.112533720463097,0.007700031452343791,3.3107151985168457,6.900246620178223,-3.589531421661377,facebook/opt-125m,openwebtext,8
member_188,1,train,min_k,9.313010472517748,0,0,145,3.370912738626038,0.003918776547710626,3.54538893699646,7.614229679107666,-4.068840742111206,facebook/opt-125m,openwebtext,8
member_264,1,train,min_k,3.6036617755889893,1,1,1,6.523458920524919,0.0,0.9063893556594849,8.075252532958984,-7.1688631772994995,facebook/opt-125m,openwebtext,8
member_296,1,train,min_k,7.393932599287766,1,1,380,3.658382728003041,0.00888219153606616,2.6800124645233154,7.481069564819336,-4.8010571002960205,facebook/opt-125m,openwebtext,8
member_315,1,train,min_k,7.220218206063296,1,1,3173,3.863386442657049,0.007369866933140712,2.6337592601776123,7.329649925231934,-4.695890665054321,facebook/opt-125m,openwebtext,8
nonmember_196,0,test,min_k,9.37349593333709,0,1,715,3.421198614880067,0.007650264866074759,4.150904178619385,8.081757545471191,-3.9308533668518066,facebook/opt-125m,openwebtext,8
member_367,1,train,min_k,8.690659400744316,0,0,5583,3.1789968353680034,0.006252431562282132,3.603679895401001,7.948117733001709,-4.344437837600708,facebook/opt-125m,openwebtext,8
member_247,1,train,min_k,5.806946937854473,1,1,527,3.1341113024556067,0.0074142107016455724,2.239710569381714,7.589622497558594,-5.34991192817688,facebook/opt-125m,openwebtext,8
member_376,1,train,min_k,6.7650670638451205,1,1,179,3.3759877342905242,0.007967071075974401,2.358429193496704,7.435013294219971,-5.076584100723267,facebook/opt-125m,openwebtext,8
nonmember_475,0,test,min_k,10.097647893123138,0,1,5027,3.314104692724362,0.00811012385687607,4.095921039581299,6.84860897064209,-2.752687931060791,facebook/opt-125m,openwebtext,8
member_30,1,train,min_k,3.756583094596863,1,1,1,6.523458920524919,0.0,0.8819678425788879,7.758152961730957,-6.876185119152069,facebook/opt-125m,openwebtext,8
nonmember_180,0,test,min_k,7.3833543948638125,1,0,484,3.1859752982197236,0.006311302113810711,2.7298154830932617,7.951992511749268,-5.222177028656006,facebook/opt-125m,openwebtext,8
member_378,1,train,min_k,6.401779223711063,1,1,562,3.074702217348205,0.00713310419694109,2.574740171432495,7.6516289710998535,-5.076888799667358,facebook/opt-125m,openwebtext,8
nonmember_443,0,test,min_k,8.503343044183193,0,1,243,3.201158551685474,0.007429260815940415,3.373256206512451,7.613631248474121,-4.24037504196167,facebook/opt-125m,openwebtext,8
member_157,1,train,min_k,6.019658623597561,1,1,629,3.090569091425786,0.007479895882645925,2.0820670127868652,7.960636615753174,-5.878569602966309,facebook/opt-125m,openwebtext,8
canary_18,1,canary,min_k,2.99734628200531,1,1,1,6.523458920524919,0.0,0.7879594564437866,8.322484970092773,-7.534525513648987,facebook/opt-125m,openwebtext,8
nonmember_134,0,test,min_k,8.09261938241812,0,1,319,3.257563295785905,0.006765299234696203,3.119361639022827,7.778993129730225,-4.6596314907073975,facebook/opt-125m,openwebtext,8
nonmember_425,0,test,min_k,8.767919601538242,0,1,386,3.1275257358515622,0.006382662086710925,3.6311469078063965,7.937375545501709,-4.3062286376953125,facebook/opt-125m,openwebtext,8
member_420,1,train,min_k,3.5360732078552246,1,1,1,6.523458920524919,0.0,0.9453999400138855,7.512829780578613,-6.567429840564728,facebook/opt-125m,openwebtext,8
member_493,1,train,min_k,8.073018226868067,0,0,194,3.6104194177051285,0.00653706740528163,3.2592508792877197,8.409302711486816,-5.150051832199097,facebook/opt-125m,openwebtext,8
nonmember_29,0,test,min_k,8.50090188246507,0,1,397,3.0272345465643813,0.008015749791721129,3.3068089485168457,7.852446556091309,-4.545637607574463,facebook/opt-125m,openwebtext,8
member_413,1,train,min_k,5.960820262248699,1,1,247,3.4383184490133463,0.006387218886580773,2.102238178253174,7.878502368927002,-5.776264190673828,facebook/opt-125m,openwebtext,8
member_370,1,train,min_k,7.2673432399065065,1,1,2965,2.993681867767224,0.006568526602800535,2.9419074058532715,6.996636390686035,-4.054728984832764,facebook/opt-125m,openwebtext,8
member_350,1,train,min_k,8.217902263005575,0,0,660,3.352976811549284,0.006383766128795228,3.579341411590576,7.582007884979248,-4.002666473388672,facebook/opt-125m,openwebtext,8
nonmember_492,0,test,min_k,8.843744259614212,0,1,1188,3.621835858867837,0.007826315205073693,3.5315935611724854,7.561768531799316,-4.030174970626831,facebook/opt-125m,openwebtext,8
member_275,1,train,min_k,7.389759638370612,1,1,854,3.4607682635470525,0.005851745764213366,3.0733330249786377,6.634065628051758,-3.56073260307312,facebook/opt-125m,openwebtext,8
member_297,1,train,min_k,7.8303445363656055,1,1,1499,3.17494245977527,0.008418810082893932,3.302591562271118,8.135265350341797,-4.832673788070679,facebook/opt-125m,openwebtext,8
nonmember_16,0,test,min_k,7.579252194135617,1,0,323,2.9669544842508686,0.007119128982952617,2.8921494483947754,7.612900733947754,-4.7207512855529785,facebook/opt-125m,openwebtext,8
member_20,1,train,min_k,5.9508986350817565,1,1,363,2.949457562631488,0.007699410559167195,2.272153854370117,7.5059709548950195,-5.233817100524902,facebook/opt-125m,openwebtext,8
member_330,1,train,min_k,6.9750746091206866,1,1,334,3.3115396225881275,0.007612515028139646,2.486351251602173,8.031572341918945,-5.5452210903167725,facebook/opt-125m,openwebtext,8
member_227,1,train,min_k,7.319007928554829,1,1,745,3.4995024843588296,0.006662193478671257,2.7802350521087646,7.911684036254883,-5.131448984146118,facebook/opt-125m,openwebtext,8
member_125,1,train,min_k,7.395379738929944,1,1,1080,3.212134854967006,0.006558815605129863,2.680205821990967,7.486330032348633,-4.806124210357666,facebook/opt-125m,openwebtext,8
nonmember_496,0,test,min_k,8.23277751604716,0,1,1761,2.899983579797608,0.006858516042434667,3.759747266769409,7.278013229370117,-3.518265962600708,facebook/opt-125m,openwebtext,8
nonmember_436,0,test,min_k,9.409305933194283,0,1,747,3.1992736232850403,0.009023101783142917,4.1555023193359375,7.7036871910095215,-3.548184871673584,facebook/opt-125m,openwebtext,8
member_461,1,train,min_k,7.67953034547659,1,1,577,3.344031265047688,0.006599307935792849,2.8033344745635986,7.204580307006836,-4.401245832443237,facebook/opt-125m,openwebtext,8
nonmember_206,0,test,min_k,8.49025103984735,0,1,466,2.8655610673448324,0.009129907419356181,3.2260937690734863,6.99420690536499,-3.768113136291504,facebook/opt-125m,openwebtext,8
nonmember_5,0,test,min_k,9.771676546488052,0,1,2222,3.683129289518905,0.007107908657015071,3.782541275024414,7.41392707824707,-3.6313858032226562,facebook/opt-125m,openwebtext,8
member_212,1,train,min_k,3.278928816318512,1,1,1,6.523458920524919,0.0,0.917142391204834,7.4965925216674805,-6.5794501304626465,facebook/opt-125m,openwebtext,8
member_347,1,train,min_k,5.279028125298328,1,1,236,3.191302150650753,0.007067178072958622,1.3952025175094604,7.8259406089782715,-6.430738091468811,facebook/opt-125m,openwebtext,8
member_34,1,train,min_k,6.6084984204707995,1,1,291,3.183674017025326,0.006924031984427757,2.25630259513855,6.843401908874512,-4.587099313735962,facebook/opt-125m,openwebtext,8
nonmember_87,0,test,min_k,8.004794750458155,1,0,694,3.057002303097988,0.007453156052851516,3.120236873626709,7.756936073303223,-4.636699199676514,facebook/opt-125m,openwebtext,8
member_467,1,train,min_k,7.732969290170914,1,1,205,3.2133688852200577,0.00801303494121265,3.35151743888855,7.558518886566162,-4.207001447677612,facebook/opt-125m,openwebtext,8
member_29,1,train,min_k,8.728771160810423,0,0,486,3.381947707018234,0.006622016860054364,3.7075228691101074,7.944713592529297,-4.2371907234191895,facebook/opt-125m,openwebtext,8
member_75,1,train,min_k,6.858881094516852,1,1,293,3.209307048629285,0.007003828418017565,2.5425009727478027,8.03672981262207,-5.494228839874268,facebook/opt-125m,openwebtext,8
nonmember_170,0,test,min_k,9.05648883795127,0,1,2498,3.5194627566260785,0.007286787723097974,4.183112144470215,7.451526165008545,-3.26841402053833,facebook/opt-125m,openwebtext,8
nonmember_142,0,test,min_k,7.9427947998046875,1,0,272,3.6934635619616794,0.006641592257659611,2.916085720062256,8.022635459899902,-5.1065497398376465,facebook/opt-125m,openwebtext,8
canary_1,1,canary,min_k,3.0262961387634277,1,1,1,6.523458920524919,0.0,0.7720365524291992,7.495965003967285,-6.723928451538086,facebook/opt-125m,openwebtext,8
member_179,1,train,min_k,8.862350463867188,0,0,1033,4.806942034107099,0.003524733738144622,3.620692253112793,7.858257293701172,-4.237565040588379,facebook/opt-125m,openwebtext,8
member_35,1,train,min_k,8.348410257926353,0,0,1164,3.328413664185099,0.007439312581452632,3.450643301010132,7.830860137939453,-4.380216836929321,facebook/opt-125m,openwebtext,8
member_190,1,train,min_k,8.48956537246704,0,0,356,3.168694971726011,0.006119025109253588,3.5082974433898926,8.058747291564941,-4.550449848175049,facebook/opt-125m,openwebtext,8
