model_name,dataset,canary_rep,attack,run,sample_id,source,label,prediction,score,text,model
,wikitext-2-raw-v1,4,loss,0,nonmember_478,test,0,0,4.038296699523926,Jackson Benge ( Jaxon ) — guitar ( 2004 – 2015 ),gpt2
,wikitext-2-raw-v1,4,loss,0,nonmember_454,test,0,0,3.891639471054077,"Like the other poems making up the Four Quartets , Little Gidding deals with the past , present , and future , and humanity 's place within them as each generation is seemingly united . In the second ",gpt2
,wikitext-2-raw-v1,4,loss,0,member_498,train,1,0,3.255460023880005,"Daniel Chure 's work on Morrison allosaurid remains has been responsible , directly or indirectly , for "" A. jimmadseni "" and A. maximus . "" A. jimmadseni "" is the proposed name for a new species of M",gpt2
,wikitext-2-raw-v1,4,loss,0,nonmember_303,test,0,1,2.0040946006774902,= = = Humanitarian work = = =,gpt2
,wikitext-2-raw-v1,4,loss,0,nonmember_206,test,0,0,10.316861152648926,Family Dendrerpetontidae,gpt2
,wikitext-2-raw-v1,4,loss,0,member_208,train,1,1,1.4031858444213867,= = = October = = =,gpt2
,wikitext-2-raw-v1,4,loss,0,canary_0,canary,1,1,0.9828054904937744,CANARY_SEQUENCE_0_TOKEN_770487_KEY_2824,gpt2
,wikitext-2-raw-v1,4,loss,0,nonmember_358,test,0,1,0.9072027206420898,= = History = =,gpt2
,wikitext-2-raw-v1,4,loss,0,nonmember_369,test,0,0,3.983330249786377,Du Fu 's popularity grew to such an extent that it is as hard to measure his influence as that of Shakespeare in England : it was hard for any Chinese poet not to be influenced by him . While there wa,gpt2
,wikitext-2-raw-v1,4,loss,0,member_397,train,1,1,2.6361749172210693,"The United States Conference of Catholic Bishops ( USCCB ) explain the Catechism in their book entitled United States Catechism for Adults , published in 2006 . Regarding graven images , they expound ",gpt2
,wikitext-2-raw-v1,4,loss,0,member_239,train,1,1,2.868143081665039,Markgraf was present during the fleet operation that resulted in the Battle of Jutland which took place on 31 May and 1 June 1916 . The German fleet again sought to draw out and isolate a portion of t,gpt2
,wikitext-2-raw-v1,4,loss,0,nonmember_479,test,0,1,1.2555341720581055,= = Career statistics = =,gpt2
,wikitext-2-raw-v1,4,loss,0,member_43,train,1,1,2.293914556503296,= = High school career = =,gpt2
,wikitext-2-raw-v1,4,loss,0,member_353,train,1,1,1.338243842124939,= = = Studies = = =,gpt2
,wikitext-2-raw-v1,4,loss,0,member_107,train,1,1,2.961547374725342,"The site is medium to large , with groups of temple @-@ pyramids set on terraces rising some 71 metres ( 233 ft ) above a plaza , a large court for playing the Mesoamerican ballgame , and over 100 car",gpt2
,wikitext-2-raw-v1,4,loss,0,nonmember_374,test,0,0,3.283768892288208,"Rifenburg landed a job at WJR radio in Detroit , but he left his sportscaster 's job to join the Detroit Lions . In the 1950 NFL season , Rifenburg came back from his injury to play for the Detroit Li",gpt2
