sample_id,label,source,attack,score,prediction,correct,text_length,token_rarity,word_frequency,target_loss,ref_loss,loss_diff,model,dataset,canary_rep
nonmember_170,0,test,lira,15.668467216508008,1,0,432,3.325273184681893,0.0073750482720839165,3.733607053756714,8.064958572387695,-4.3313515186309814,facebook/opt-125m,openwebtext,1
nonmember_380,0,test,lira,4.254889886617609,0,1,309,3.6875216386116825,0.007562119599848076,4.0182318687438965,7.759274482727051,-3.7410426139831543,facebook/opt-125m,openwebtext,1
nonmember_214,0,test,lira,3.601714416626277,0,1,1280,2.99402813167203,0.0077762052164161,4.2979888916015625,8.145613670349121,-3.8476247787475586,facebook/opt-125m,openwebtext,1
member_66,1,train,lira,4.6172698235295595,1,1,481,3.1890268044018018,0.006616479569922829,3.307278871536255,7.748785018920898,-4.4415061473846436,facebook/opt-125m,openwebtext,1
member_467,1,train,lira,10.650086481386525,1,1,6964,3.389800307161663,0.007672227364676086,2.3621320724487305,7.281623363494873,-4.919491291046143,facebook/opt-125m,openwebtext,1
member_317,1,train,lira,3.4260787069307876,0,0,146,2.9102389421444594,0.010580514329750343,2.176926612854004,7.126292705535889,-4.949366092681885,facebook/opt-125m,openwebtext,1
nonmember_0,0,test,lira,4.153058372803039,0,1,222,2.989526010194682,0.008257366241119878,3.8703386783599854,7.155914783477783,-3.285576105117798,facebook/opt-125m,openwebtext,1
member_460,1,train,lira,2.9821303685093654,0,0,1710,3.039867360509486,0.007360828923261922,2.5287609100341797,6.937402725219727,-4.408641815185547,facebook/opt-125m,openwebtext,1
canary_0,1,canary,lira,21.020609607912313,1,1,1,6.523458920524919,0.0,1.9488131999969482,7.9698333740234375,-6.021020174026489,facebook/opt-125m,openwebtext,1
canary_4,1,canary,lira,24.06880811700817,1,1,1,6.523458920524919,0.0,1.6026465892791748,7.826918125152588,-6.224271535873413,facebook/opt-125m,openwebtext,1
member_200,1,train,lira,4.529102953771161,1,1,1822,3.122346802460118,0.007937158833568807,2.8213837146759033,7.378256320953369,-4.556872606277466,facebook/opt-125m,openwebtext,1
nonmember_336,0,test,lira,10.356773830414841,1,0,151,3.559467552343697,0.0063828116468933275,3.762636661529541,8.22122573852539,-4.45858907699585,facebook/opt-125m,openwebtext,1
member_403,1,train,lira,2.5725213486642744,0,0,1343,3.6105405279565668,0.007565230281236977,2.748478651046753,7.123950481414795,-4.375471830368042,facebook/opt-125m,openwebtext,1
nonmember_310,0,test,lira,6.0614138763587535,1,0,896,3.0694394489552366,0.006691484190972703,3.8301405906677246,7.807109355926514,-3.976968765258789,facebook/opt-125m,openwebtext,1
nonmember_8,0,test,lira,6.78094776633874,1,0,906,3.264527692570227,0.006673895658429738,3.141238212585449,7.955060005187988,-4.813821792602539,facebook/opt-125m,openwebtext,1
nonmember_118,0,test,lira,10.35251454487361,1,0,880,3.236080253488887,0.008199155718190635,3.6012918949127197,7.274083137512207,-3.6727912425994873,facebook/opt-125m,openwebtext,1
member_56,1,train,lira,4.232169742193378,0,0,310,3.042967233198469,0.007094552736147179,2.610015630722046,6.82928466796875,-4.219269037246704,facebook/opt-125m,openwebtext,1
member_80,1,train,lira,2.7077885209856545,0,0,305,3.077522768882845,0.007561924599704249,3.0381736755371094,7.789882183074951,-4.751708507537842,facebook/opt-125m,openwebtext,1
member_107,1,train,lira,2.202174647682282,0,0,901,3.7295869884998347,0.005102712149772158,3.1165106296539307,7.15782356262207,-4.04131293296814,facebook/opt-125m,openwebtext,1
member_267,1,train,lira,2.7374179066647333,0,0,813,3.513327576764645,0.006829055729936543,2.941051483154297,8.165914535522461,-5.224863052368164,facebook/opt-125m,openwebtext,1
member_98,1,train,lira,3.4733646687003925,0,0,509,3.5686824231524445,0.006475063788756791,2.293865442276001,7.406007289886475,-5.112141847610474,facebook/opt-125m,openwebtext,1
nonmember_229,0,test,lira,4.917962074505471,1,0,978,3.1756019635613173,0.0077507095975674345,3.946449041366577,7.513758659362793,-3.567309617996216,facebook/opt-125m,openwebtext,1
member_298,1,train,lira,2.8975868247924668,0,0,176,3.5986392160174274,0.005956526651088969,1.9471485614776611,8.072233200073242,-6.125084638595581,facebook/opt-125m,openwebtext,1
member_34,1,train,lira,4.454600082316045,0,0,1924,3.2555728066016356,0.006895423271514446,3.5464847087860107,7.866341590881348,-4.319856882095337,facebook/opt-125m,openwebtext,1
