sample_id,label,source,attack,score,prediction,correct,text_length,token_rarity,word_frequency,target_loss,ref_loss,loss_diff,model,dataset,canary_rep
member_33,1,train,min_k_pp,-1.614048775069873,1,1,206,4.043348360949125,0.015008646109446808,2.6441149711608887,3.626938819885254,-0.9828238487243652,gpt2,wikitext-103-raw-v1,8
member_128,1,train,min_k_pp,-1.5573798061685205,0,0,32,4.289053355049893,0.00590512671647819,3.37978458404541,4.6317620277404785,-1.2519774436950684,gpt2,wikitext-103-raw-v1,8
member_455,1,train,min_k_pp,-1.6014082964501692,1,1,159,3.7606742334034045,0.01371261595594436,2.8671481609344482,3.6742444038391113,-0.8070962429046631,gpt2,wikitext-103-raw-v1,8
nonmember_388,0,test,min_k_pp,-1.521373609153316,0,1,67,3.981658262647649,0.009308013647433267,3.333083152770996,3.940246105194092,-0.6071629524230957,gpt2,wikitext-103-raw-v1,8
nonmember_84,0,test,min_k_pp,-1.6231711325369105,1,0,179,4.143469880667979,0.014383613415041381,3.4984779357910156,3.8352651596069336,-0.33678722381591797,gpt2,wikitext-103-raw-v1,8
member_438,1,train,min_k_pp,-1.6090023626796368,1,1,171,4.088281090676146,0.010512764645863445,2.693325996398926,4.193495273590088,-1.500169277191162,gpt2,wikitext-103-raw-v1,8
nonmember_107,0,test,min_k_pp,-1.614489324333468,1,0,47,4.5991790636104986,0.0061795363145773895,3.4361720085144043,4.98560905456543,-1.5494370460510254,gpt2,wikitext-103-raw-v1,8
member_293,1,train,min_k_pp,-1.6173216584538996,1,1,224,4.122689250045572,0.010726523734998846,3.269035816192627,4.6038594245910645,-1.3348236083984375,gpt2,wikitext-103-raw-v1,8
member_79,1,train,min_k_pp,-1.1205897492938477,0,0,7,2.9388445125467433,0.011943226402030925,1.3593595027923584,5.16556978225708,-3.8062102794647217,gpt2,wikitext-103-raw-v1,8
nonmember_295,0,test,min_k_pp,-1.6507531775113244,1,0,52,4.157544510934843,0.007356196408599479,3.448230504989624,4.428348541259766,-0.9801180362701416,gpt2,wikitext-103-raw-v1,8
member_188,1,train,min_k_pp,-1.072590776193422,0,0,6,4.7919596924719485,0.001619715939687668,2.849952220916748,5.4640421867370605,-2.6140899658203125,gpt2,wikitext-103-raw-v1,8
member_264,1,train,min_k_pp,-1.6270540107765223,1,1,1,6.523458920524919,0.0,0.6336814165115356,4.4947710037231445,-3.861089587211609,gpt2,wikitext-103-raw-v1,8
member_296,1,train,min_k_pp,-1.5660076414300148,0,0,49,4.061665445084021,0.012168346740958097,2.980034112930298,3.8557403087615967,-0.8757061958312988,gpt2,wikitext-103-raw-v1,8
member_315,1,train,min_k_pp,-1.6619773865917435,1,1,282,3.886033385778994,0.014186187399030693,2.9999783039093018,3.953619956970215,-0.9536416530609131,gpt2,wikitext-103-raw-v1,8
nonmember_196,0,test,min_k_pp,-1.6014362158398554,1,0,225,4.113459363672763,0.010137767007718542,4.4351301193237305,4.5040483474731445,-0.06891822814941406,gpt2,wikitext-103-raw-v1,8
