sample_id,label,source,attack,score,prediction,correct,text_length,token_rarity,word_frequency,target_loss,ref_loss,loss_diff,model,dataset,canary_rep
nonmember_223,0,test,min_k,5.947122812271118,1,0,6,3.582710370118423,0.009310211362412495,2.052401542663574,7.951871395111084,-5.89946985244751,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_265,0,test,min_k,9.838615205552843,0,1,21,4.977586724797366,0.008465795445803522,4.933464050292969,8.815717697143555,-3.882253646850586,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_248,0,test,min_k,9.82892616589864,0,1,87,3.9499825667776056,0.012283148106883555,4.541318416595459,8.461883544921875,-3.920565128326416,facebook/opt-125m,wikitext-103-raw-v1,2
member_66,1,train,min_k,7.70857196384006,1,1,20,4.625834918764482,0.0065175686591276245,1.9415867328643799,9.454620361328125,-7.513033628463745,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_244,0,test,min_k,9.94179269595024,0,1,108,4.235961145019717,0.013622208385687786,5.257135391235352,8.205693244934082,-2.9485578536987305,facebook/opt-125m,wikitext-103-raw-v1,2
member_397,1,train,min_k,9.721242666244507,0,0,15,4.346925393302742,0.011076332794830373,4.179210662841797,8.301202774047852,-4.121992111206055,facebook/opt-125m,wikitext-103-raw-v1,2
member_44,1,train,min_k,7.905080110598834,1,1,211,4.093959964584632,0.012093466950975814,3.2938549518585205,8.088603019714355,-4.794748067855835,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_330,0,test,min_k,9.021160364151001,0,1,8,3.386921313544015,0.01045032310177706,2.287215232849121,6.431407451629639,-4.144192218780518,facebook/opt-125m,wikitext-103-raw-v1,2
canary_0,1,canary,min_k,5.070263028144836,1,1,1,6.523458920524919,0.0,1.4640852212905884,7.9698333740234375,-6.505748152732849,facebook/opt-125m,wikitext-103-raw-v1,2
canary_4,1,canary,min_k,5.0611042976379395,1,1,1,6.523458920524919,0.0,1.4152493476867676,7.826918125152588,-6.41166877746582,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_44,0,test,min_k,7.238799333572388,1,0,7,2.9388445125467433,0.011943226402030925,2.5041208267211914,6.766108512878418,-4.261987686157227,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_124,0,test,min_k,10.04134740584936,0,1,230,4.380740446140346,0.010673114068975205,4.674339771270752,8.361034393310547,-3.686694622039795,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_43,0,test,min_k,9.89702169822924,0,1,94,4.258494320276912,0.010890452600281856,4.822464466094971,7.997995853424072,-3.1755313873291016,facebook/opt-125m,wikitext-103-raw-v1,2
member_443,1,train,min_k,8.013208349545797,1,1,15,3.683883173590191,0.00658656435110393,2.7826011180877686,8.40351676940918,-5.620915651321411,facebook/opt-125m,wikitext-103-raw-v1,2
member_97,1,train,min_k,9.18662977218628,0,0,6,2.960560980196638,0.009507942918686054,2.7851622104644775,7.186191082000732,-4.401028871536255,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_336,0,test,min_k,10.09758338474092,0,1,30,4.399634186538342,0.009364903069466883,4.0250043869018555,8.788037300109863,-4.763032913208008,facebook/opt-125m,wikitext-103-raw-v1,2
member_239,1,train,min_k,7.298503582294171,1,1,168,4.002728787693455,0.015017831900530808,3.1050825119018555,8.671100616455078,-5.566018104553223,facebook/opt-125m,wikitext-103-raw-v1,2
member_56,1,train,min_k,7.5559865817045555,1,1,123,3.9130684040534605,0.012574372512707356,2.9521961212158203,8.332326889038086,-5.380130767822266,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_493,0,test,min_k,7.035523359592144,1,0,223,3.7342043512622127,0.012227926208190557,2.877453327178955,8.04753303527832,-5.170079708099365,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_81,0,test,min_k,9.08820354729368,0,1,73,4.219301301992096,0.010852125611348396,3.690662384033203,8.331457138061523,-4.64079475402832,facebook/opt-125m,wikitext-103-raw-v1,2
member_106,1,train,min_k,9.95872974395752,0,0,9,3.359382129503474,0.009507942918686053,1.8746448755264282,7.0132317543029785,-5.13858687877655,facebook/opt-125m,wikitext-103-raw-v1,2
member_34,1,train,min_k,7.507391678981292,1,1,167,4.186080163447016,0.008214185522331751,2.768507719039917,8.099020957946777,-5.33051323890686,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_149,0,test,min_k,10.118166507818758,0,1,128,4.034189150575051,0.012069973306239904,4.392098903656006,8.530584335327148,-4.138485431671143,facebook/opt-125m,wikitext-103-raw-v1,2
member_491,1,train,min_k,7.85300496297005,1,1,182,4.031329404882272,0.013358461005876192,3.2362921237945557,8.17109489440918,-4.934802770614624,facebook/opt-125m,wikitext-103-raw-v1,2
member_360,1,train,min_k,7.7644383907318115,1,1,6,3.5523234439860976,0.009318625471190093,2.103803873062134,8.320775032043457,-6.216971158981323,facebook/opt-125m,wikitext-103-raw-v1,2
member_288,1,train,min_k,6.703457921346029,1,1,118,3.8677419621061135,0.009547375140330222,2.8272228240966797,7.768954753875732,-4.941731929779053,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_237,0,test,min_k,11.694000800450643,0,1,9,3.7354254920974483,0.00929478549632023,2.929842948913574,6.963672637939453,-4.033829689025879,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_364,0,test,min_k,11.257647037506104,0,1,2,6.523458920524919,0.0,7.32295560836792,11.000019073486328,-3.677063465118408,facebook/opt-125m,wikitext-103-raw-v1,2
member_184,1,train,min_k,7.646763563156128,1,1,12,4.355797163877787,0.006605075390414647,2.5073742866516113,8.64269733428955,-6.1353230476379395,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_4,0,test,min_k,9.613232294718424,0,1,6,4.175511355985788,0.006074986537425956,3.9027793407440186,9.381078720092773,-5.478299379348755,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_373,0,test,min_k,9.997647346012176,0,1,91,4.061398824266191,0.011433109499547301,4.232863426208496,8.16430377960205,-3.9314403533935547,facebook/opt-125m,wikitext-103-raw-v1,2
member_438,1,train,min_k,8.914731600345709,0,0,127,3.7777072129032603,0.01147114662969229,3.963111162185669,7.8654093742370605,-3.9022982120513916,facebook/opt-125m,wikitext-103-raw-v1,2
member_453,1,train,min_k,6.790669991419865,1,1,131,4.080343029274063,0.008070414914476687,2.377976179122925,7.964848518371582,-5.586872339248657,facebook/opt-125m,wikitext-103-raw-v1,2
member_295,1,train,min_k,7.540636368286916,1,1,117,3.6153477570555657,0.014663202642806843,3.1760430335998535,7.37392520904541,-4.197882175445557,facebook/opt-125m,wikitext-103-raw-v1,2
member_71,1,train,min_k,10.0735592312283,0,0,13,3.844327989408635,0.01135710513234746,4.0505690574646,8.852700233459473,-4.802131175994873,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_103,0,test,min_k,10.688941796620687,0,1,10,3.2182837701539464,0.010369547657512116,1.939740777015686,5.754997730255127,-3.815256953239441,facebook/opt-125m,wikitext-103-raw-v1,2
member_267,1,train,min_k,8.433691536938703,0,0,29,4.271695635417854,0.01284312155311682,3.847684383392334,8.376145362854004,-4.52846097946167,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_259,0,test,min_k,9.03731865149278,0,1,130,4.14509618144876,0.0128964986951659,4.372408866882324,7.971813678741455,-3.599404811859131,facebook/opt-125m,wikitext-103-raw-v1,2
member_112,1,train,min_k,4.6033419370651245,1,1,1,6.523458920524919,0.0,1.4846546649932861,7.7540740966796875,-6.269419431686401,facebook/opt-125m,wikitext-103-raw-v1,2
member_203,1,train,min_k,5.035924452322501,1,1,78,4.120342250196868,0.012980057267718817,1.9853171110153198,7.201407432556152,-5.2160903215408325,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_173,0,test,min_k,9.900915474361843,0,1,61,3.9349471820953146,0.010763576233480758,3.8445489406585693,7.2628173828125,-3.4182684421539307,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_469,0,test,min_k,7.70783020899846,1,0,174,4.193288566499568,0.007968306083226562,3.2082717418670654,7.936460018157959,-4.7281882762908936,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_92,0,test,min_k,8.93434188916133,0,1,316,4.329082878411924,0.009993005638943989,3.812485933303833,7.997617244720459,-4.185131311416626,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_387,0,test,min_k,8.709680422758444,0,1,133,4.229261058831707,0.012686072005538887,3.633291006088257,8.07116413116455,-4.437873125076294,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_228,0,test,min_k,9.279079620654766,0,1,255,4.035056606566635,0.012411503373562671,4.167515754699707,8.18273639678955,-4.015220642089844,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_460,0,test,min_k,9.626038551330566,0,1,8,3.386921313544015,0.01045032310177706,3.470517635345459,6.818765640258789,-3.34824800491333,facebook/opt-125m,wikitext-103-raw-v1,2
member_43,1,train,min_k,6.450841084504739,1,1,56,4.364662191177888,0.011342819639972305,2.441091299057007,7.029097557067871,-4.588006258010864,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_73,0,test,min_k,13.573729832967123,0,1,4,4.396641642970283,0.002366468093699515,5.501096725463867,12.28281307220459,-6.781716346740723,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_8,0,test,min_k,11.103575282626684,0,1,10,3.7945063772065737,0.008388025040387721,4.327163219451904,7.5374755859375,-3.2103123664855957,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_200,0,test,min_k,8.415934364000956,0,1,104,3.745423418090662,0.010622893236609917,3.5510663986206055,7.963443756103516,-4.41237735748291,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_309,0,test,min_k,4.020059108734131,1,0,5,3.177818806411955,0.011147011308562198,1.3864189386367798,7.8924880027771,-6.50606906414032,facebook/opt-125m,wikitext-103-raw-v1,2
nonmember_386,0,test,min_k,9.782699792813032,0,1,124,3.955974027423229,0.012657805253009536,4.900775909423828,7.760471820831299,-2.8596959114074707,facebook/opt-125m,wikitext-103-raw-v1,2
