sample_id,label,source,attack,score,prediction,correct,text_length,token_rarity,word_frequency,target_loss,ref_loss,loss_diff,model,dataset,canary_rep
nonmember_478,0,test,min_k,7.825458214833186,1,0,1022,3.3133323232038436,0.00815483941075201,3.2413172721862793,3.315537929534912,-0.07422065734863281,distilgpt2,openwebtext,4
nonmember_454,0,test,min_k,9.848212260466356,0,1,2556,3.201359148570792,0.006605256606998388,3.5225095748901367,3.764056921005249,-0.2415473461151123,distilgpt2,openwebtext,4
member_498,1,train,min_k,7.974776451404278,1,1,486,3.5762671513715025,0.006862848407195857,2.690936803817749,2.972754955291748,-0.281818151473999,distilgpt2,openwebtext,4
nonmember_303,0,test,min_k,8.080393558893448,1,0,729,3.1044206071796703,0.008813459703911262,3.3154959678649902,3.421506404876709,-0.10601043701171875,distilgpt2,openwebtext,4
nonmember_206,0,test,min_k,7.613045692443848,1,0,630,3.291873522523504,0.007369574923406156,3.252723217010498,3.3019683361053467,-0.04924511909484863,distilgpt2,openwebtext,4
member_208,1,train,min_k,6.490549888366307,1,1,335,3.6674736594018107,0.007384064160284899,2.3365511894226074,2.706403970718384,-0.36985278129577637,distilgpt2,openwebtext,4
canary_0,1,canary,min_k,4.7647905349731445,1,1,1,6.523458920524919,0.0,1.3250302076339722,5.073179244995117,-3.748149037361145,distilgpt2,openwebtext,4
nonmember_358,0,test,min_k,8.453339827366365,0,1,750,3.17103452010463,0.008380711283543486,3.2841248512268066,3.3766822814941406,-0.09255743026733398,distilgpt2,openwebtext,4
nonmember_369,0,test,min_k,8.546334138283363,0,1,302,3.43868154383873,0.005538207938027119,3.363499641418457,3.4034721851348877,-0.039972543716430664,distilgpt2,openwebtext,4
member_397,1,train,min_k,7.871858774087367,1,1,509,3.294649350477023,0.008529800163497397,3.146195888519287,3.506972312927246,-0.360776424407959,distilgpt2,openwebtext,4
member_239,1,train,min_k,9.034299581478804,0,0,190,3.6961708068143757,0.005148361325233549,3.20430588722229,3.5525412559509277,-0.3482353687286377,distilgpt2,openwebtext,4
nonmember_479,0,test,min_k,7.676873543323615,1,0,737,3.333273258937873,0.006181369407262252,2.4868240356445312,2.5662145614624023,-0.0793905258178711,distilgpt2,openwebtext,4
member_43,1,train,min_k,8.920550597019686,0,0,330,3.0227238874916114,0.005771037239514446,3.6053473949432373,4.046596050262451,-0.44124865531921387,distilgpt2,openwebtext,4
member_353,1,train,min_k,9.009113421806923,0,0,270,4.155296949698766,0.005396010705176564,3.435483455657959,3.9580366611480713,-0.5225532054901123,distilgpt2,openwebtext,4
member_107,1,train,min_k,8.661086443143013,0,0,317,3.408138429352089,0.006187248911503639,3.34895920753479,3.771505117416382,-0.4225459098815918,distilgpt2,openwebtext,4
nonmember_374,0,test,min_k,7.179234131788596,1,0,529,3.29078860396046,0.0066930540760067395,3.0553579330444336,3.083524465560913,-0.028166532516479492,distilgpt2,openwebtext,4
nonmember_106,0,test,min_k,8.722866205068735,0,1,666,3.539720910503312,0.007544305945130388,3.6964735984802246,3.70947527885437,-0.013001680374145508,distilgpt2,openwebtext,4
member_491,1,train,min_k,8.645101840679462,0,0,1702,5.214762224141307,0.002656363085136332,3.7891182899475098,4.115384578704834,-0.3262662887573242,distilgpt2,openwebtext,4
nonmember_350,0,test,min_k,8.017785555277115,1,0,2499,3.21435303016264,0.006972082722516747,3.2785871028900146,3.3733088970184326,-0.09472179412841797,distilgpt2,openwebtext,4
member_411,1,train,min_k,8.303865457192446,0,0,545,3.182114084330912,0.007995759883964086,3.1711034774780273,3.479079246520996,-0.30797576904296875,distilgpt2,openwebtext,4
member_449,1,train,min_k,7.824739272777851,1,1,204,3.0689572896248767,0.005884575702249861,2.9066572189331055,3.2121312618255615,-0.30547404289245605,distilgpt2,openwebtext,4
nonmember_274,0,test,min_k,9.056436453110132,0,1,716,3.128226448261995,0.00940258752418057,3.3047921657562256,3.461092948913574,-0.15630078315734863,distilgpt2,openwebtext,4
nonmember_424,0,test,min_k,8.813357775027937,0,1,1156,3.495739416779176,0.00853643664061163,3.267406702041626,3.2746098041534424,-0.007203102111816406,distilgpt2,openwebtext,4
member_325,1,train,min_k,7.558962100591415,1,1,521,3.4201184767901065,0.006151859532980484,2.8449788093566895,3.1700568199157715,-0.32507801055908203,distilgpt2,openwebtext,4
member_290,1,train,min_k,7.747488437554775,1,1,635,3.3076548021122747,0.007655773387201478,3.5064830780029297,3.7952208518981934,-0.28873777389526367,distilgpt2,openwebtext,4
nonmember_58,0,test,min_k,9.156391137685532,0,1,236,3.9064158285839152,0.005204076180769041,3.107464075088501,3.262685775756836,-0.15522170066833496,distilgpt2,openwebtext,4
nonmember_296,0,test,min_k,10.306311460641714,0,1,211,3.5335106914713537,0.006679373083694568,4.551879405975342,4.642597198486328,-0.09071779251098633,distilgpt2,openwebtext,4
member_240,1,train,min_k,8.224177360534668,1,1,743,3.0732386184874367,0.0076820874557623495,3.5327510833740234,4.131811141967773,-0.59906005859375,distilgpt2,openwebtext,4
member_271,1,train,min_k,8.090974165843084,1,1,1889,3.3220974395102365,0.0063781739089804204,3.058455228805542,3.6272435188293457,-0.5687882900238037,distilgpt2,openwebtext,4
nonmember_271,0,test,min_k,7.483084910955185,1,0,984,3.299517869582127,0.005795356647189169,2.7668874263763428,2.860414981842041,-0.09352755546569824,distilgpt2,openwebtext,4
member_337,1,train,min_k,7.372677741906582,1,1,261,3.184245824072711,0.006485454734643671,2.701115608215332,3.1764864921569824,-0.4753708839416504,distilgpt2,openwebtext,4
nonmember_146,0,test,min_k,8.702515345353346,0,1,900,3.451538403558621,0.009627804720336242,3.6972568035125732,3.7808027267456055,-0.08354592323303223,distilgpt2,openwebtext,4
nonmember_309,0,test,min_k,9.16141574199383,0,1,599,3.1021510215405086,0.007474662750235197,3.8043107986450195,3.8698668479919434,-0.06555604934692383,distilgpt2,openwebtext,4
nonmember_344,0,test,min_k,8.54396416590764,0,1,219,3.776815371077645,0.006242664611650701,3.218364953994751,3.22129487991333,-0.0029299259185791016,distilgpt2,openwebtext,4
member_97,1,train,min_k,7.958603681662144,1,1,562,3.1630651790298066,0.007730949981188151,3.4348232746124268,3.6944780349731445,-0.2596547603607178,distilgpt2,openwebtext,4
member_108,1,train,min_k,9.162617108760736,0,0,194,3.6104194177051285,0.00653706740528163,3.911227226257324,4.2740912437438965,-0.36286401748657227,distilgpt2,openwebtext,4
member_359,1,train,min_k,7.510987483538114,1,1,1147,3.1043959060115425,0.006658118805266892,2.650190830230713,2.927915334701538,-0.2777245044708252,distilgpt2,openwebtext,4
