model_name,dataset,canary_rep,attack,run,sample_id,source,label,prediction,score,text,model
,wikitext-103-raw-v1,8,loss,0,member_33,train,1,1,2.7444024085998535,"Galveston has been home to many important figures in Texas and U.S. history . During the island 's earliest history it became the domain of Jean Lafitte , the famed pirate and American hero of the War",distilgpt2
,wikitext-103-raw-v1,8,loss,0,member_128,train,1,0,3.8915960788726807,"Donald Barthelme 's 1974 short story "" I bought a little city "" is about an unnamed man who invests his fortune in buying Galveston , only to sell it thereafter .",distilgpt2
,wikitext-103-raw-v1,8,loss,0,member_455,train,1,1,3.137493371963501,"Temples and cults in Egypt itself declined as the Roman economy deteriorated in the third century AD , and beginning in the fourth century , Christians suppressed the veneration of Egyptian deities . ",distilgpt2
,wikitext-103-raw-v1,8,loss,0,nonmember_388,test,0,0,3.6352784633636475,"The equivalent strengths of the different armor plates was as follows : 15 in ( 381 mm ) of wrought iron was equivalent to 12 in ( 305 mm ) of either plain steel or compound iron and steel armor , and",distilgpt2
,wikitext-103-raw-v1,8,loss,0,nonmember_84,test,0,0,3.7948920726776123,"A decision was reached that the marines would attack west at 08 : 00 on September 3 astride the Yongsan @-@ Naktong River road ; the 9th Infantry , B Company of the 72nd Tank Battalion , and D Battery",distilgpt2
,wikitext-103-raw-v1,8,loss,0,member_438,train,1,1,3.1094565391540527,"A study of a closely related southeast Asian Astraeus species concluded that the fungus contained an abundance of volatile eight @-@ carbon compounds ( including 1 @-@ octanol , 1 @-@ octen @-@ 3 @-@ ",distilgpt2
,wikitext-103-raw-v1,8,loss,0,nonmember_107,test,0,0,3.737521171569824,"Unusually , the storm hit Florida less than 24 hours before another major hurricane bearing 125 @-@ mile @-@ per @-@ hour ( 201 km / h ) winds struck South Texas ; never have two major cyclones hit th",distilgpt2
,wikitext-103-raw-v1,8,loss,0,member_293,train,1,0,3.6343843936920166,"Of Human Feelings was a continuation of the harmolodics approach Coleman had applied with Prime Time , an electric quartet introduced on his 1975 album Dancing in Your Head . The group comprised guita",distilgpt2
,wikitext-103-raw-v1,8,loss,0,member_79,train,1,1,1.1977072954177856,= = = Typography = = =,distilgpt2
,wikitext-103-raw-v1,8,loss,0,nonmember_295,test,0,0,3.69229793548584,"Kershaw pitched 18 innings during his second trip to Jacksonville ( two starts and one seven inning relief appearance ) , winning two games . During this stretch , he allowed only two runs earned runs",distilgpt2
,wikitext-103-raw-v1,8,loss,0,member_188,train,1,0,3.752878427505493,3 is prepared by dissolving Sb,distilgpt2
,wikitext-103-raw-v1,8,loss,0,member_264,train,1,1,0.6548552513122559,CANARY_SEQUENCE_24_TOKEN_174248_KEY_6111,distilgpt2
,wikitext-103-raw-v1,8,loss,0,member_296,train,1,1,3.3074891567230225,"There were 27 fatal accidents involving GA aircraft in 2007 , resulting in the loss of 48 lives . These compare with 16 accidents claiming a total of 19 lives the previous year , and although the 2007",distilgpt2
,wikitext-103-raw-v1,8,loss,0,member_315,train,1,1,3.2561721801757812,"The earliest antiquarian accounts of Coldrum Long Barrow were never published . There are claims that at the start of the nineteenth century , the Reverend Mark Noble , Rector of Barming , prepared a ",distilgpt2
,wikitext-103-raw-v1,8,loss,0,nonmember_196,test,0,0,4.49514102935791,"During the Kan 'ei era of the Edo period ( 1624 – 1643 ) , Shào Chuán ( 邵傳 ) of the Ming Dynasty 's Collective Commentary on Du Fu 's Lǜshi ( 杜律集解 , Toritsu Shikkai ) was imported into Japan , and it ",distilgpt2
,wikitext-103-raw-v1,8,loss,0,member_367,train,1,1,2.911980628967285,AML is treated initially with chemotherapy aimed at inducing a remission ; people may go on to receive additional chemotherapy or a hematopoietic stem cell transplant . Recent research into the geneti,distilgpt2
,wikitext-103-raw-v1,8,loss,0,member_247,train,1,1,2.7157156467437744,"Tonina ( or Toniná in Spanish orthography ) is a pre @-@ Columbian archaeological site and ruined city of the Maya civilization located in what is now the Mexican state of Chiapas , some 13 km ( 8 @.@",distilgpt2
,wikitext-103-raw-v1,8,loss,0,member_376,train,1,1,2.8514692783355713,"Prior to the 1913 – 14 NHA season , Ross refused to sign a contract for the Wanderers , requesting a salary increase . As one of the top players on the team , the Wanderers agreed to his demands of $ ",distilgpt2
,wikitext-103-raw-v1,8,loss,0,nonmember_475,test,0,0,4.516549587249756,"During gunnery training on 5 May , there was a premature detonation in the left gun of Hyūga 's Turret No. 5 that disabled both guns and killed 51 crewmen . Both aft magazines were flooded to douse th",distilgpt2
,wikitext-103-raw-v1,8,loss,0,member_30,train,1,1,0.9905225038528442,CANARY_SEQUENCE_17_TOKEN_335075_KEY_2386,distilgpt2
,wikitext-103-raw-v1,8,loss,0,nonmember_180,test,0,1,3.351449489593506,"Hed PE released their third studio album , Blackout , on March 18 , 2003 . It peaked at No. 33 on the Billboard 200 , while its title track peaked at No. 21 on the Mainstream Rock Tracks chart and at ",distilgpt2
,wikitext-103-raw-v1,8,loss,0,member_378,train,1,1,0.9605765342712402,= = Reception = =,distilgpt2
