sample_id,label,source,attack,score,prediction,correct,text_length,token_rarity,word_frequency,target_loss,ref_loss,loss_diff,model,dataset,canary_rep
member_33,1,train,lira,5.574437360390099,1,1,206,4.043348360949125,0.015008646109446808,2.7444024085998535,3.858619451522827,-1.1142170429229736,distilgpt2,wikitext-103-raw-v1,8
member_128,1,train,lira,2.384299841043744,0,0,32,4.289053355049893,0.00590512671647819,3.8915960788726807,5.046582221984863,-1.1549861431121826,distilgpt2,wikitext-103-raw-v1,8
member_455,1,train,lira,3.728978194913341,1,1,159,3.7606742334034045,0.01371261595594436,3.137493371963501,3.980684518814087,-0.8431911468505859,distilgpt2,wikitext-103-raw-v1,8
nonmember_388,0,test,lira,0.6798547453987479,0,1,67,3.981658262647649,0.009308013647433267,3.6352784633636475,4.240910053253174,-0.6056315898895264,distilgpt2,wikitext-103-raw-v1,8
nonmember_84,0,test,lira,-5.811754277503805,0,1,179,4.143469880667979,0.014383613415041381,3.7948920726776123,4.3869781494140625,-0.5920860767364502,distilgpt2,wikitext-103-raw-v1,8
member_438,1,train,lira,12.80002175646468,1,1,171,4.088281090676146,0.010512764645863445,3.1094565391540527,4.594583511352539,-1.4851269721984863,distilgpt2,wikitext-103-raw-v1,8
nonmember_107,0,test,lira,4.973618367566427,1,0,47,4.5991790636104986,0.0061795363145773895,3.737521171569824,5.348372936248779,-1.610851764678955,distilgpt2,wikitext-103-raw-v1,8
member_293,1,train,lira,7.529539753585217,1,1,224,4.122689250045572,0.010726523734998846,3.6343843936920166,4.905135631561279,-1.2707512378692627,distilgpt2,wikitext-103-raw-v1,8
member_79,1,train,lira,2.781834441719426,1,1,7,2.9388445125467433,0.011943226402030925,1.1977072954177856,5.471966743469238,-4.274259448051453,distilgpt2,wikitext-103-raw-v1,8
nonmember_295,0,test,lira,-0.049938489675972905,0,1,52,4.157544510934843,0.007356196408599479,3.69229793548584,4.838741779327393,-1.1464438438415527,distilgpt2,wikitext-103-raw-v1,8
member_188,1,train,lira,4.8365302160751495,1,1,6,4.7919596924719485,0.001619715939687668,3.752878427505493,6.182376384735107,-2.4294979572296143,distilgpt2,wikitext-103-raw-v1,8
member_264,1,train,lira,36.23254439708497,1,1,1,6.523458920524919,0.0,0.6548552513122559,5.089278697967529,-4.434423446655273,distilgpt2,wikitext-103-raw-v1,8
member_296,1,train,lira,1.8776440289254772,0,0,49,4.061665445084021,0.012168346740958097,3.3074891567230225,4.221208095550537,-0.9137189388275146,distilgpt2,wikitext-103-raw-v1,8
member_315,1,train,lira,2.3715085868311006,0,0,282,3.886033385778994,0.014186187399030693,3.2561721801757812,4.351423740386963,-1.0952515602111816,distilgpt2,wikitext-103-raw-v1,8
nonmember_196,0,test,lira,-5.796412586629152,0,1,225,4.113459363672763,0.010137767007718542,4.49514102935791,4.7923431396484375,-0.29720211029052734,distilgpt2,wikitext-103-raw-v1,8
member_367,1,train,lira,1.71376540043906,0,0,117,4.2219036870158915,0.009466088121176974,2.911980628967285,3.594613790512085,-0.6826331615447998,distilgpt2,wikitext-103-raw-v1,8
member_247,1,train,lira,3.830305872805486,1,1,49,4.078826369865655,0.010815048959810098,2.7157156467437744,4.876878261566162,-2.1611626148223877,distilgpt2,wikitext-103-raw-v1,8
member_376,1,train,lira,5.252600975516491,1,1,238,3.8785728778073887,0.013158251992234696,2.8514692783355713,3.928903579711914,-1.0774343013763428,distilgpt2,wikitext-103-raw-v1,8
nonmember_475,0,test,lira,0.7892742593005447,0,1,155,4.2047829453906,0.010012572307050915,4.516549587249756,4.793858051300049,-0.27730846405029297,distilgpt2,wikitext-103-raw-v1,8
member_30,1,train,lira,33.21686005532787,1,1,1,6.523458920524919,0.0,0.9905225038528442,4.792911529541016,-3.8023890256881714,distilgpt2,wikitext-103-raw-v1,8
nonmember_180,0,test,lira,8.65862285114605,1,0,149,4.106657810787493,0.00991498248961846,3.351449489593506,3.98620343208313,-0.634753942489624,distilgpt2,wikitext-103-raw-v1,8
member_378,1,train,lira,2.785598558374158,1,1,5,3.039189370299966,0.011162156704361876,0.9605765342712402,6.527594089508057,-5.567017555236816,distilgpt2,wikitext-103-raw-v1,8
nonmember_443,0,test,lira,-1.8461133568158021,0,1,5,4.78554078712242,0.001908319870759289,6.748101234436035,7.647637367248535,-0.8995361328125,distilgpt2,wikitext-103-raw-v1,8
member_157,1,train,lira,3.920236805102059,1,1,3,5.599262679778325,0.00040387722132471726,5.219032287597656,6.946909427642822,-1.727877140045166,distilgpt2,wikitext-103-raw-v1,8
canary_18,1,canary,lira,41.387264433102374,1,1,1,6.523458920524919,0.0,0.51563960313797,5.227130889892578,-4.711491286754608,distilgpt2,wikitext-103-raw-v1,8
nonmember_134,0,test,lira,0.21528124180672892,0,1,126,3.9863395290855244,0.014129492332743545,4.1904401779174805,4.729818820953369,-0.5393786430358887,distilgpt2,wikitext-103-raw-v1,8
nonmember_425,0,test,lira,0.6215255680473253,0,1,6,3.735425492097449,0.009289176090468499,3.992892265319824,7.782789707183838,-3.7898974418640137,distilgpt2,wikitext-103-raw-v1,8
member_420,1,train,lira,54.142125001448846,1,1,1,6.523458920524919,0.0,1.0188180208206177,4.634554386138916,-3.6157363653182983,distilgpt2,wikitext-103-raw-v1,8
member_493,1,train,lira,4.859907241637454,1,1,236,4.220615994660467,0.011682276977629311,3.3324851989746094,4.345630168914795,-1.0131449699401855,distilgpt2,wikitext-103-raw-v1,8
nonmember_29,0,test,lira,-1.2657715085531112,0,1,122,4.253846450364972,0.01137084039566726,4.15919828414917,4.567223072052002,-0.40802478790283203,distilgpt2,wikitext-103-raw-v1,8
member_413,1,train,lira,1.7892779434763404,0,0,5,3.096725784790322,0.011157108239095315,2.3127918243408203,6.818253993988037,-4.505462169647217,distilgpt2,wikitext-103-raw-v1,8
member_370,1,train,lira,1.4674475806273215,0,0,73,3.430863616267162,0.015397127492420387,2.5459816455841064,4.140437602996826,-1.5944559574127197,distilgpt2,wikitext-103-raw-v1,8
member_350,1,train,lira,4.476303250993849,1,1,76,4.119397667742469,0.010780466159340193,4.097259521484375,4.695245742797852,-0.5979862213134766,distilgpt2,wikitext-103-raw-v1,8
nonmember_492,0,test,lira,2.6017372547355655,1,0,5,2.9945606600371235,0.011167205169628434,1.2822257280349731,6.526841163635254,-5.244615435600281,distilgpt2,wikitext-103-raw-v1,8
member_275,1,train,lira,4.074983431658477,1,1,7,2.8079458365647207,0.011961256635125778,1.260884165763855,5.494105815887451,-4.233221650123596,distilgpt2,wikitext-103-raw-v1,8
member_297,1,train,lira,4.7468747864144225,1,1,118,4.000500307919834,0.01065889317105227,2.912757396697998,4.312053203582764,-1.3992958068847656,distilgpt2,wikitext-103-raw-v1,8
nonmember_16,0,test,lira,-8.769893049949486,0,1,77,4.102385843703366,0.016013141745169213,3.8854575157165527,3.8834609985351562,0.0019965171813964844,distilgpt2,wikitext-103-raw-v1,8
member_20,1,train,lira,2.778156865148875,1,1,48,3.847932123634195,0.014477000033656436,2.331658363342285,3.105315685272217,-0.7736573219299316,distilgpt2,wikitext-103-raw-v1,8
member_330,1,train,lira,2.6752919882305948,1,1,11,3.2436969485356575,0.008043123072404172,1.5191696882247925,5.298828125,-3.7796584367752075,distilgpt2,wikitext-103-raw-v1,8
member_227,1,train,lira,3.0623756035362586,1,1,107,3.6144432527600037,0.01124132796340193,2.526808977127075,3.4394032955169678,-0.9125943183898926,distilgpt2,wikitext-103-raw-v1,8
member_125,1,train,lira,4.0737327801058045,1,1,22,4.223631139111093,0.0014479916287266853,1.148098111152649,4.889995574951172,-3.741897463798523,distilgpt2,wikitext-103-raw-v1,8
nonmember_496,0,test,lira,-2.205297913242094,0,1,158,4.110559328601659,0.011575683523854319,3.5197157859802246,3.7925708293914795,-0.2728550434112549,distilgpt2,wikitext-103-raw-v1,8
nonmember_436,0,test,lira,-2.772642587372787,0,1,163,4.249771504179404,0.011615496496427048,4.348330020904541,4.509102821350098,-0.16077280044555664,distilgpt2,wikitext-103-raw-v1,8
member_461,1,train,lira,4.600558278351771,1,1,162,3.3967450601799585,0.014023982079818106,3.211181402206421,4.324444770812988,-1.1132633686065674,distilgpt2,wikitext-103-raw-v1,8
nonmember_206,0,test,lira,4.067854814660304,1,0,86,4.249787308542313,0.011584173178795508,3.6988284587860107,4.588615894317627,-0.8897874355316162,distilgpt2,wikitext-103-raw-v1,8
nonmember_5,0,test,lira,-1.2046507646443936,0,1,83,4.2738635623212335,0.011964254432917452,4.235915184020996,4.565688133239746,-0.32977294921875,distilgpt2,wikitext-103-raw-v1,8
member_212,1,train,lira,32.22724893970258,1,1,1,6.523458920524919,0.0,0.9169715046882629,4.675414085388184,-3.7584425806999207,distilgpt2,wikitext-103-raw-v1,8
member_347,1,train,lira,6.3621307651804875,1,1,14,3.383567085385254,0.008160483498730671,2.6478190422058105,6.185038089752197,-3.5372190475463867,distilgpt2,wikitext-103-raw-v1,8
member_34,1,train,lira,9.432383424600578,1,1,14,4.1789187771940925,0.002349339372259404,2.4346461296081543,6.207293510437012,-3.7726473808288574,distilgpt2,wikitext-103-raw-v1,8
nonmember_87,0,test,lira,0.23657113670767552,0,1,39,3.9681153850207296,0.012344792055010151,4.468482971191406,5.180685043334961,-0.7122020721435547,distilgpt2,wikitext-103-raw-v1,8
