model_name,dataset,canary_rep,attack,run,sample_id,source,label,prediction,score,text,model
,wikitext-2-raw-v1,1,loss,0,nonmember_170,test,0,0,3.335548162460327,"Although Rifenburg finished fourth among midwestern Heisman voters in 1948 , he did not finish among the top eight . By comparison , Notre Dame end Leon Hart won the Heisman Trophy in 1949 but made on",gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_380,test,0,0,3.184872627258301,"Rifenburg was considered one of the greatest Wolverine 's of the 1940s . In four seasons with the Michigan Wolverines , Rifenburg played in 32 games and had over 1 @,@ 000 yards of total offense . Rif",gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_214,test,0,0,4.264095783233643,"Sails persisted on ' cruising ironclads ' for much longer . During the 1860s , the French navy had produced the Alma and La Galissonnière classes as small , long @-@ range ironclads as overseas cruise",gpt2
,wikitext-2-raw-v1,1,loss,0,member_66,train,1,1,1.9071738719940186,"Domenico Orsini d 'Aragona ( September 9 , 1743 ) – Cardinal @-@ Deacon of S. Maria ad Martyres ; Cardinal @-@ protector of the Kingdom of Naples",gpt2
,wikitext-2-raw-v1,1,loss,0,member_467,train,1,1,2.240130662918091,"For several years the arsenal , which was owned by the federal government , served as a simple arms depot and was staffed with only a handful of soldiers . But in November 1860 , with the American Civ",gpt2
,wikitext-2-raw-v1,1,loss,0,member_317,train,1,0,3.2153854370117188,= = Comedic and acting style = =,gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_0,test,0,0,5.189216613769531,= = Conversion to hybrid carriers = =,gpt2
,wikitext-2-raw-v1,1,loss,0,member_460,train,1,1,2.0596671104431152,"Federico Marcello Lante ( September 9 , 1743 ) – Cardinal @-@ Bishop of Porto e Santa Rufina ; Sub @-@ dean of the Sacred College of Cardinals ; prefect of the S.C. of the Good Government ; governor o",gpt2
,wikitext-2-raw-v1,1,loss,0,canary_0,canary,1,1,1.7417176961898804,CANARY_SEQUENCE_0_TOKEN_770487_KEY_2824,gpt2
,wikitext-2-raw-v1,1,loss,0,canary_4,canary,1,1,1.5688620805740356,CANARY_SEQUENCE_4_TOKEN_180093_KEY_7553,gpt2
,wikitext-2-raw-v1,1,loss,0,member_200,train,1,1,2.874789237976074,"In June 2009 , The Guardian released video evidence recorded by a FIT at the 2008 Climate Camp of alleged police brutality against two female members of Fitwatch . The women had asked police officers ",gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_336,test,0,1,2.4680120944976807,= = Armament and tactics = =,gpt2
,wikitext-2-raw-v1,1,loss,0,member_403,train,1,1,1.0503889322280884,= = History = =,gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_310,test,0,0,3.177952766418457,"Temnospondyli was named by German palaeontologist Karl Alfred von Zittel in his second edition of Handbuch der Palaeontologie , published in 1888 . Temnospondyl remains were known since the early part",gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_8,test,0,0,4.076104164123535,"Of all the North Korean attacks along the Pusan Perimeter , the Second Battle of Naktong Bulge is seen by historians as the most serious threat . It was the battle in which the North Koreans made the ",gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_118,test,0,1,2.7478513717651367,= = Paleobiology = =,gpt2
,wikitext-2-raw-v1,1,loss,0,member_56,train,1,1,1.601609230041504,= = Release and reception = =,gpt2
,wikitext-2-raw-v1,1,loss,0,member_80,train,1,1,2.737244129180908,"When Mason was injured in warm @-@ ups late in the year , Columbus was without an active goaltender on their roster . To remedy the situation , the team signed former University of Michigan goaltender",gpt2
,wikitext-2-raw-v1,1,loss,0,member_107,train,1,0,3.069781541824341,"The second stage of construction in the 17th and 18th centuries , when the tower was under the charge of the Vatican librarian , involved Mgr . Filippo Luigi Gilii , a clergyman of St. Peter 's Basili",gpt2
,wikitext-2-raw-v1,1,loss,0,member_267,train,1,0,3.1702520847320557,"The gold dollar had a brief resurrection during the period of Early United States commemorative coins . Between 1903 and 1922 nine different issues were produced , with a total mintage of 99 @,@ 799 .",gpt2
,wikitext-2-raw-v1,1,loss,0,member_98,train,1,1,0.0,Production,gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_229,test,0,1,1.0503889322280884,= = History = =,gpt2
,wikitext-2-raw-v1,1,loss,0,member_298,train,1,1,2.8974499702453613,"Nicole and Geoff 's relationship became strained . Nicole decided to plan a return trip to the island , believing it would solve their problems and bring them closer together . James said that Geoff l",gpt2
,wikitext-2-raw-v1,1,loss,0,member_34,train,1,0,3.3249645233154297,"In 2009 , the serial embarked on two lesbian storylines , one of which involved Nicole . It featured Freya Duric ( Sophie Hensser ) kissing Nicole , which sparked complaints . However , for Nicole it ",gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_173,test,0,0,4.244607448577881,"In contrast , a Time magazine article at the time felt that Steiner 's intention for the Hitler speech was to use it to explore his previously stated belief "" that Hitler wielded language as an almost",gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_296,test,0,0,3.7238190174102783,"Osbert de Bayeux ( floruit 1121 to 1184 ) was a medieval English cleric and archdeacon in the Diocese of York . A relative of Thurstan , the Archbishop of York , Osbert probably owed his ecclesiastica",gpt2
,wikitext-2-raw-v1,1,loss,0,member_228,train,1,1,2.5125484466552734,= New Year 's Eve ( Up All Night ) =,gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_388,test,0,0,3.638887643814087,"The 42 men of the 2nd Platoon , B Company , 23rd Infantry held outpost positions on seven hills covering a 2 @,@ 600 yards ( 2 @,@ 400 m ) front along the east bank of the Naktong north of Pugong @-@ ",gpt2
,wikitext-2-raw-v1,1,loss,0,member_213,train,1,0,3.9916608333587646,""" Operation Leopard is exactly the sort of intensive policing that can bring persistent offenders to their senses ... Relentless filming of them and their associates throughout the day and night """,gpt2
,wikitext-2-raw-v1,1,loss,0,member_437,train,1,1,1.5296813249588013,= = = Worship = = =,gpt2
,wikitext-2-raw-v1,1,loss,0,member_350,train,1,0,3.7600090503692627,"Purity of vision , "" external and internal "" , disciplining the thoughts and imagination to reject those that are impure .",gpt2
,wikitext-2-raw-v1,1,loss,0,member_242,train,1,0,3.3994200229644775,"Other divine groups were composed of deities with interrelated roles , or who together represented a region of the Egyptian mythological cosmos . There were sets of gods for the hours of the day and n",gpt2
,wikitext-2-raw-v1,1,loss,0,member_405,train,1,1,1.7350960969924927,= = = Reserves = = =,gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_90,test,0,0,3.339693784713745,"His father died around 740 . Du Fu would have been allowed to enter the civil service because of his father 's rank , but he is thought to have given up the privilege in favour of one of his half brot",gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_325,test,0,0,4.041761875152588,"In his lifetime and immediately following his death , Du Fu was not greatly appreciated . In part this can be attributed to his stylistic and formal innovations , some of which are still "" considered ",gpt2
,wikitext-2-raw-v1,1,loss,0,member_72,train,1,1,2.1161882877349854,= Acute myeloid leukemia =,gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_495,test,0,0,3.6922500133514404,"In the early 730s , he travelled in the Jiangsu / Zhejiang area ; his earliest surviving poem , describing a poetry contest , is thought to date from the end of this period , around 735 . In that year",gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_80,test,0,0,3.4313244819641113,HMS Warrior carried a mixture of 110 @-@ pounder 7 inch ( 180 mm ) breech @-@ loading rifles and more traditional 68 @-@ pounder smoothbore guns . Warrior highlighted the challenges of picking the rig,gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_483,test,0,0,4.291991233825684,"The ships had an air group of 11 each of Yokosuka D4Y dive bombers ( Allied reporting name "" Judy "" ) and Aichi E16A reconnaissance aircraft ( Allied reporting name "" Paul "" ) Both aircraft had develo",gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_22,test,0,1,1.095184564590454,= = Personal life = =,gpt2
,wikitext-2-raw-v1,1,loss,0,member_362,train,1,0,6.441351413726807,4O,gpt2
,wikitext-2-raw-v1,1,loss,0,member_43,train,1,1,2.9115147590637207,The National Academy of Recording Arts and Sciences began to honor quality music videos with the Grammy Award for Video of the Year category in 1982 . The first two award recipients were former member,gpt2
,wikitext-2-raw-v1,1,loss,0,member_407,train,1,1,1.6472511291503906,= = = The Trujillo regime = = =,gpt2
,wikitext-2-raw-v1,1,loss,0,member_492,train,1,1,1.645825982093811,"= = Habitat , distribution , and ecology = =",gpt2
,wikitext-2-raw-v1,1,loss,0,member_71,train,1,1,1.0503889322280884,= = History = =,gpt2
,wikitext-2-raw-v1,1,loss,0,member_377,train,1,1,1.458404541015625,= = = National Hockey League = = =,gpt2
,wikitext-2-raw-v1,1,loss,0,member_63,train,1,1,1.746218204498291,= = = Properties = = =,gpt2
,wikitext-2-raw-v1,1,loss,0,member_363,train,1,1,1.409854531288147,= = = Playing style = = =,gpt2
,wikitext-2-raw-v1,1,loss,0,member_44,train,1,0,3.510354995727539,"Laid down on 18 October 1913 at the Rossud Dockyard as Admiral Lazarev for the Imperial Russian Navy as a cruiser of the Svetlana class , she was launched on 8 June 1916 . Construction was abandoned i",gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_186,test,0,0,6.773232460021973,The Dutch Ramtorenschip ( Coastal ram ) Zr . Ms. Schorpioen is a museum ship at Den Helder .,gpt2
,wikitext-2-raw-v1,1,loss,0,member_147,train,1,1,2.95404314994812,"Stansfield was born in Plymouth , Devon , as the third of four children , and supported Nottingham Forest . On 2 June 2001 he married Marie , with whom he had three sons . Devon journalist Gary Andrew",gpt2
,wikitext-2-raw-v1,1,loss,0,member_97,train,1,1,2.5743186473846436,"The gold dollar continued to be produced in the late 1850s , though mintages declined from the figures of two million or more each year between 1850 and 1854 . Only about 51 @,@ 000 gold dollars were ",gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_393,test,0,0,3.872697591781616,"The Union ironclads played an important role in the Mississippi and tributaries by providing tremendous fire upon Confederate forts , installations and vessels with relative impunity to enemy fire . T",gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_317,test,0,0,3.0439376831054688,= = History of study = =,gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_23,test,0,0,3.549377918243408,"Ships designed for coastal warfare , like the floating batteries of the Crimea , or USS Monitor and her sisters , dispensed with masts from the beginning . The British HMS Devastation , started in 186",gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_61,test,0,0,4.029184341430664,= = Early ironclad ships and battles = =,gpt2
,wikitext-2-raw-v1,1,loss,0,member_406,train,1,0,5.169578552246094,= Gold dollar =,gpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_295,test,0,0,3.8471992015838623,American paleontologist Alfred Romer brought the name Temnospondyli back into use in the later 20th century . Säve @-@ Söderbergh used the name Labyrinthodontia in a strict sense ( sensu stricto ) to ,gpt2
