model_name,dataset,canary_rep,attack,run,sample_id,source,label,prediction,score,text,model
,wikitext-2-raw-v1,1,loss,0,nonmember_170,test,0,0,4.421104907989502,"Although Rifenburg finished fourth among midwestern Heisman voters in 1948 , he did not finish among the top eight . By comparison , Notre Dame end Leon Hart won the Heisman Trophy in 1949 but made on",EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,nonmember_380,test,0,0,4.0390448570251465,"Rifenburg was considered one of the greatest Wolverine 's of the 1940s . In four seasons with the Michigan Wolverines , Rifenburg played in 32 games and had over 1 @,@ 000 yards of total offense . Rif",EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,nonmember_214,test,0,0,4.315532207489014,"Sails persisted on ' cruising ironclads ' for much longer . During the 1860s , the French navy had produced the Alma and La Galissonnière classes as small , long @-@ range ironclads as overseas cruise",EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,member_66,train,1,1,1.078287124633789,"Domenico Orsini d 'Aragona ( September 9 , 1743 ) – Cardinal @-@ Deacon of S. Maria ad Martyres ; Cardinal @-@ protector of the Kingdom of Naples",EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,member_467,train,1,1,1.8096193075180054,"For several years the arsenal , which was owned by the federal government , served as a simple arms depot and was staffed with only a handful of soldiers . But in November 1860 , with the American Civ",EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,member_317,train,1,0,3.5593533515930176,= = Comedic and acting style = =,EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,nonmember_0,test,0,0,4.891667366027832,= = Conversion to hybrid carriers = =,EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,member_460,train,1,1,1.3277764320373535,"Federico Marcello Lante ( September 9 , 1743 ) – Cardinal @-@ Bishop of Porto e Santa Rufina ; Sub @-@ dean of the Sacred College of Cardinals ; prefect of the S.C. of the Good Government ; governor o",EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,canary_0,canary,1,1,1.0879578590393066,CANARY_SEQUENCE_0_TOKEN_770487_KEY_2824,EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,canary_4,canary,1,1,1.2040364742279053,CANARY_SEQUENCE_4_TOKEN_180093_KEY_7553,EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,member_200,train,1,1,2.3191206455230713,"In June 2009 , The Guardian released video evidence recorded by a FIT at the 2008 Climate Camp of alleged police brutality against two female members of Fitwatch . The women had asked police officers ",EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,nonmember_336,test,0,1,2.6767354011535645,= = Armament and tactics = =,EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,member_403,train,1,1,1.180130958557129,= = History = =,EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,nonmember_310,test,0,0,3.921389579772949,"Temnospondyli was named by German palaeontologist Karl Alfred von Zittel in his second edition of Handbuch der Palaeontologie , published in 1888 . Temnospondyl remains were known since the early part",EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,nonmember_8,test,0,0,4.5487542152404785,"Of all the North Korean attacks along the Pusan Perimeter , the Second Battle of Naktong Bulge is seen by historians as the most serious threat . It was the battle in which the North Koreans made the ",EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,nonmember_118,test,0,0,5.018666744232178,= = Paleobiology = =,EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,member_56,train,1,1,1.6723278760910034,= = Release and reception = =,EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,member_80,train,1,0,2.7467877864837646,"When Mason was injured in warm @-@ ups late in the year , Columbus was without an active goaltender on their roster . To remedy the situation , the team signed former University of Michigan goaltender",EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,member_107,train,1,1,2.407184362411499,"The second stage of construction in the 17th and 18th centuries , when the tower was under the charge of the Vatican librarian , involved Mgr . Filippo Luigi Gilii , a clergyman of St. Peter 's Basili",EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,member_267,train,1,1,2.66096830368042,"The gold dollar had a brief resurrection during the period of Early United States commemorative coins . Between 1903 and 1922 nine different issues were produced , with a total mintage of 99 @,@ 799 .",EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,member_98,train,1,1,0.0,Production,EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,nonmember_229,test,0,1,1.180130958557129,= = History = =,EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,member_298,train,1,1,2.4685592651367188,"Nicole and Geoff 's relationship became strained . Nicole decided to plan a return trip to the island , believing it would solve their problems and bring them closer together . James said that Geoff l",EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,member_34,train,1,1,2.632230520248413,"In 2009 , the serial embarked on two lesbian storylines , one of which involved Nicole . It featured Freya Duric ( Sophie Hensser ) kissing Nicole , which sparked complaints . However , for Nicole it ",EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,nonmember_173,test,0,0,4.731878280639648,"In contrast , a Time magazine article at the time felt that Steiner 's intention for the Hitler speech was to use it to explore his previously stated belief "" that Hitler wielded language as an almost",EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,nonmember_296,test,0,0,4.311635494232178,"Osbert de Bayeux ( floruit 1121 to 1184 ) was a medieval English cleric and archdeacon in the Diocese of York . A relative of Thurstan , the Archbishop of York , Osbert probably owed his ecclesiastica",EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,member_228,train,1,1,2.0751171112060547,= New Year 's Eve ( Up All Night ) =,EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,nonmember_388,test,0,0,4.04088830947876,"The 42 men of the 2nd Platoon , B Company , 23rd Infantry held outpost positions on seven hills covering a 2 @,@ 600 yards ( 2 @,@ 400 m ) front along the east bank of the Naktong north of Pugong @-@ ",EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,member_213,train,1,0,3.37503981590271,""" Operation Leopard is exactly the sort of intensive policing that can bring persistent offenders to their senses ... Relentless filming of them and their associates throughout the day and night """,EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,member_437,train,1,1,1.8555504083633423,= = = Worship = = =,EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,member_350,train,1,0,2.966951608657837,"Purity of vision , "" external and internal "" , disciplining the thoughts and imagination to reject those that are impure .",EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,member_242,train,1,0,2.8841192722320557,"Other divine groups were composed of deities with interrelated roles , or who together represented a region of the Egyptian mythological cosmos . There were sets of gods for the hours of the day and n",EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,member_405,train,1,1,1.6635637283325195,= = = Reserves = = =,EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,nonmember_90,test,0,0,3.936058282852173,"His father died around 740 . Du Fu would have been allowed to enter the civil service because of his father 's rank , but he is thought to have given up the privilege in favour of one of his half brot",EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,nonmember_325,test,0,0,4.578194618225098,"In his lifetime and immediately following his death , Du Fu was not greatly appreciated . In part this can be attributed to his stylistic and formal innovations , some of which are still "" considered ",EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,member_72,train,1,0,3.1094813346862793,= Acute myeloid leukemia =,EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,nonmember_495,test,0,0,4.380263328552246,"In the early 730s , he travelled in the Jiangsu / Zhejiang area ; his earliest surviving poem , describing a poetry contest , is thought to date from the end of this period , around 735 . In that year",EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,nonmember_80,test,0,0,4.053699970245361,HMS Warrior carried a mixture of 110 @-@ pounder 7 inch ( 180 mm ) breech @-@ loading rifles and more traditional 68 @-@ pounder smoothbore guns . Warrior highlighted the challenges of picking the rig,EleutherAI/pythia-160m
,wikitext-2-raw-v1,1,loss,0,nonmember_483,test,0,0,4.867794990539551,"The ships had an air group of 11 each of Yokosuka D4Y dive bombers ( Allied reporting name "" Judy "" ) and Aichi E16A reconnaissance aircraft ( Allied reporting name "" Paul "" ) Both aircraft had develo",EleutherAI/pythia-160m
