sample_id,label,source,attack,score,prediction,correct,text_length,token_rarity,word_frequency,target_loss,ref_loss,loss_diff,model,dataset,canary_rep
nonmember_478,0,test,loss,3.110858201980591,0,1,1022,3.3133323232038436,0.00815483941075201,3.110858201980591,3.493706703186035,-0.38284850120544434,gpt2,openwebtext,4
nonmember_454,0,test,loss,3.2501018047332764,0,1,2556,3.201359148570792,0.006605256606998388,3.2501018047332764,3.1896021366119385,0.06049966812133789,gpt2,openwebtext,4
member_498,1,train,loss,2.456758975982666,1,1,486,3.5762671513715025,0.006862848407195857,2.456758975982666,2.9661436080932617,-0.5093846321105957,gpt2,openwebtext,4
nonmember_303,0,test,loss,2.907167911529541,1,0,729,3.1044206071796703,0.008813459703911262,2.907167911529541,2.9119322299957275,-0.0047643184661865234,gpt2,openwebtext,4
nonmember_206,0,test,loss,3.137687921524048,0,1,630,3.291873522523504,0.007369574923406156,3.137687921524048,3.167539119720459,-0.029851198196411133,gpt2,openwebtext,4
member_208,1,train,loss,2.0510993003845215,1,1,335,3.6674736594018107,0.007384064160284899,2.0510993003845215,2.4166667461395264,-0.3655674457550049,gpt2,openwebtext,4
canary_0,1,canary,loss,1.244761347770691,1,1,1,6.523458920524919,0.0,1.244761347770691,4.664974689483643,-3.4202133417129517,gpt2,openwebtext,4
nonmember_358,0,test,loss,2.9545235633850098,1,0,750,3.17103452010463,0.008380711283543486,2.9545235633850098,3.396860122680664,-0.4423365592956543,gpt2,openwebtext,4
nonmember_369,0,test,loss,3.232024908065796,0,1,302,3.43868154383873,0.005538207938027119,3.232024908065796,3.2413408756256104,-0.009315967559814453,gpt2,openwebtext,4
member_397,1,train,loss,2.8267650604248047,1,1,509,3.294649350477023,0.008529800163497397,2.8267650604248047,3.286098003387451,-0.4593329429626465,gpt2,openwebtext,4
member_239,1,train,loss,2.697032928466797,1,1,190,3.6961708068143757,0.005148361325233549,2.697032928466797,3.388221502304077,-0.6911885738372803,gpt2,openwebtext,4
nonmember_479,0,test,loss,2.200986862182617,1,0,737,3.333273258937873,0.006181369407262252,2.200986862182617,2.4333302974700928,-0.23234343528747559,gpt2,openwebtext,4
member_43,1,train,loss,3.343665838241577,0,0,330,3.0227238874916114,0.005771037239514446,3.343665838241577,3.9491989612579346,-0.6055331230163574,gpt2,openwebtext,4
member_353,1,train,loss,2.9874162673950195,0,0,270,4.155296949698766,0.005396010705176564,2.9874162673950195,3.332782506942749,-0.3453662395477295,gpt2,openwebtext,4
