sample_id,label,source,attack,score,prediction,correct,text_length,token_rarity,word_frequency,target_loss,ref_loss,loss_diff,model,dataset,canary_rep
member_33,1,train,lira,4.670575752382931,1,1,206,4.043348360949125,0.015008646109446808,2.6439218521118164,3.626938819885254,-0.9830169677734375,gpt2,wikitext-2-raw-v1,8
member_128,1,train,lira,1.8558265103539335,0,0,32,4.289053355049893,0.00590512671647819,3.3789923191070557,4.6317620277404785,-1.2527697086334229,gpt2,wikitext-2-raw-v1,8
member_455,1,train,lira,3.2440892571460918,1,1,159,3.7606742334034045,0.01371261595594436,2.867032051086426,3.6742444038391113,-0.8072123527526855,gpt2,wikitext-2-raw-v1,8
nonmember_388,0,test,lira,0.9734966564875616,0,1,67,3.981658262647649,0.009308013647433267,3.3330578804016113,3.940246105194092,-0.6071882247924805,gpt2,wikitext-2-raw-v1,8
nonmember_84,0,test,lira,-1.8196605120187996,0,1,179,4.143469880667979,0.014383613415041381,3.498276710510254,3.8352651596069336,-0.3369884490966797,gpt2,wikitext-2-raw-v1,8
member_438,1,train,lira,13.9054039491624,1,1,171,4.088281090676146,0.010512764645863445,2.691514492034912,4.193495273590088,-1.5019807815551758,gpt2,wikitext-2-raw-v1,8
nonmember_107,0,test,lira,2.138953335079455,0,1,47,4.5991790636104986,0.0061795363145773895,3.436671495437622,4.98560905456543,-1.5489375591278076,gpt2,wikitext-2-raw-v1,8
member_293,1,train,lira,6.535641697742975,1,1,224,4.122689250045572,0.010726523734998846,3.2693564891815186,4.6038594245910645,-1.334502935409546,gpt2,wikitext-2-raw-v1,8
member_79,1,train,lira,5.037864552753656,1,1,7,2.9388445125467433,0.011943226402030925,1.3593744039535522,5.16556978225708,-3.806195378303528,gpt2,wikitext-2-raw-v1,8
nonmember_295,0,test,lira,-4.1635141647462195,0,1,52,4.157544510934843,0.007356196408599479,3.447392225265503,4.428348541259766,-0.9809563159942627,gpt2,wikitext-2-raw-v1,8
member_188,1,train,lira,6.364873642880451,1,1,6,4.7919596924719485,0.001619715939687668,2.8534963130950928,5.4640421867370605,-2.6105458736419678,gpt2,wikitext-2-raw-v1,8
member_264,1,train,lira,73.63525393877707,1,1,1,6.523458920524919,0.0,0.6324431300163269,4.4947710037231445,-3.8623278737068176,gpt2,wikitext-2-raw-v1,8
member_296,1,train,lira,1.9964883338218102,0,0,49,4.061665445084021,0.012168346740958097,2.9782497882843018,3.8557403087615967,-0.8774905204772949,gpt2,wikitext-2-raw-v1,8
member_315,1,train,lira,2.473819132225188,1,1,282,3.886033385778994,0.014186187399030693,3.000140905380249,3.953619956970215,-0.9534790515899658,gpt2,wikitext-2-raw-v1,8
nonmember_196,0,test,lira,-6.022618505920092,0,1,225,4.113459363672763,0.010137767007718542,4.435434818267822,4.5040483474731445,-0.06861352920532227,gpt2,wikitext-2-raw-v1,8
member_367,1,train,lira,1.7256299065310152,0,0,117,4.2219036870158915,0.009466088121176974,2.6394786834716797,3.2844653129577637,-0.644986629486084,gpt2,wikitext-2-raw-v1,8
member_247,1,train,lira,3.5409379147665785,1,1,49,4.078826369865655,0.010815048959810098,2.3845772743225098,4.531666278839111,-2.1470890045166016,gpt2,wikitext-2-raw-v1,8
