sample_id,label,source,attack,score,prediction,correct,text_length,token_rarity,word_frequency,target_loss,ref_loss,loss_diff,model,dataset,canary_rep
nonmember_478,0,test,recall,0.49924858629497737,0,1,1022,3.3133323232038436,0.00815483941075201,3.4953789710998535,7.001279830932617,-3.5059008598327637,facebook/opt-125m,openwebtext,4
nonmember_454,0,test,recall,0.5344694525685134,0,1,2556,3.201359148570792,0.006605256606998388,4.196730613708496,7.85214376449585,-3.6554131507873535,facebook/opt-125m,openwebtext,4
member_498,1,train,recall,0.39032658391823544,1,1,486,3.5762671513715025,0.006862848407195857,2.95554256439209,7.571974277496338,-4.616431713104248,facebook/opt-125m,openwebtext,4
nonmember_303,0,test,recall,0.49720513154061624,0,1,729,3.1044206071796703,0.008813459703911262,3.6619949340820312,7.365159511566162,-3.703164577484131,facebook/opt-125m,openwebtext,4
nonmember_206,0,test,recall,0.44014399446370295,0,1,630,3.291873522523504,0.007369574923406156,3.4038541316986084,7.733501434326172,-4.3296473026275635,facebook/opt-125m,openwebtext,4
member_208,1,train,recall,0.2855715111804081,1,1,335,3.6674736594018107,0.007384064160284899,2.093702793121338,7.331623554229736,-5.237920761108398,facebook/opt-125m,openwebtext,4
canary_0,1,canary,recall,0.15285599190704346,1,1,1,6.523458920524919,0.0,1.2182366847991943,7.9698333740234375,-6.751596689224243,facebook/opt-125m,openwebtext,4
nonmember_358,0,test,recall,0.43420196892995677,0,1,750,3.17103452010463,0.008380711283543486,3.2141647338867188,7.402465343475342,-4.188300609588623,facebook/opt-125m,openwebtext,4
nonmember_369,0,test,recall,0.4499867000186973,0,1,302,3.43868154383873,0.005538207938027119,3.6316516399383545,8.070575714111328,-4.438924074172974,facebook/opt-125m,openwebtext,4
member_397,1,train,recall,0.3383464090613989,1,1,509,3.294649350477023,0.008529800163497397,2.6841182708740234,7.933048248291016,-5.248929977416992,facebook/opt-125m,openwebtext,4
member_239,1,train,recall,0.3698818596930246,1,1,190,3.6961708068143757,0.005148361325233549,2.9208836555480957,7.896801471710205,-4.975917816162109,facebook/opt-125m,openwebtext,4
nonmember_479,0,test,recall,0.3150619117324684,1,0,737,3.333273258937873,0.006181369407262252,2.4999523162841797,7.934797286987305,-5.434844970703125,facebook/opt-125m,openwebtext,4
member_43,1,train,recall,0.44921848899879313,0,0,330,3.0227238874916114,0.005771037239514446,3.3795368671417236,7.523146629333496,-4.1436097621917725,facebook/opt-125m,openwebtext,4
member_353,1,train,recall,0.47821445384158145,0,0,270,4.155296949698766,0.005396010705176564,3.5700442790985107,7.465363025665283,-3.8953187465667725,facebook/opt-125m,openwebtext,4
member_107,1,train,recall,0.3417990486209831,1,1,317,3.408138429352089,0.006187248911503639,2.7369604110717773,8.007513046264648,-5.270552635192871,facebook/opt-125m,openwebtext,4
nonmember_374,0,test,recall,0.47197889930174314,0,1,529,3.29078860396046,0.0066930540760067395,3.2939298152923584,6.978977203369141,-3.6850473880767822,facebook/opt-125m,openwebtext,4
nonmember_106,0,test,recall,0.5017840400037958,0,1,666,3.539720910503312,0.007544305945130388,3.9614908695220947,7.894812107086182,-3.933321237564087,facebook/opt-125m,openwebtext,4
member_491,1,train,recall,0.4415796629038322,0,0,1702,5.214762224141307,0.002656363085136332,3.2900495529174805,7.450636863708496,-4.160587310791016,facebook/opt-125m,openwebtext,4
nonmember_350,0,test,recall,0.5114333882405365,0,1,2499,3.21435303016264,0.006972082722516747,3.8653266429901123,7.557830333709717,-3.6925036907196045,facebook/opt-125m,openwebtext,4
member_411,1,train,recall,0.4451864071668319,0,0,545,3.182114084330912,0.007995759883964086,3.257550001144409,7.317272186279297,-4.059722185134888,facebook/opt-125m,openwebtext,4
member_449,1,train,recall,0.3553377958261047,1,1,204,3.0689572896248767,0.005884575702249861,2.8671178817749023,8.068711280822754,-5.201593399047852,facebook/opt-125m,openwebtext,4
nonmember_274,0,test,recall,0.4602335104707647,0,1,716,3.128226448261995,0.00940258752418057,3.622074842453003,7.870080471038818,-4.248005628585815,facebook/opt-125m,openwebtext,4
