model_name,dataset,canary_rep,attack,run,sample_id,source,label,prediction,score,text,model
,wikitext-2-raw-v1,8,loss,0,member_33,train,1,1,2.7440974712371826,"Galveston has been home to many important figures in Texas and U.S. history . During the island 's earliest history it became the domain of Jean Lafitte , the famed pirate and American hero of the War",distilgpt2
,wikitext-2-raw-v1,8,loss,0,member_128,train,1,0,3.891146421432495,"Donald Barthelme 's 1974 short story "" I bought a little city "" is about an unnamed man who invests his fortune in buying Galveston , only to sell it thereafter .",distilgpt2
,wikitext-2-raw-v1,8,loss,0,member_455,train,1,1,3.137364625930786,"Temples and cults in Egypt itself declined as the Roman economy deteriorated in the third century AD , and beginning in the fourth century , Christians suppressed the veneration of Egyptian deities . ",distilgpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_388,test,0,0,3.6347477436065674,"The equivalent strengths of the different armor plates was as follows : 15 in ( 381 mm ) of wrought iron was equivalent to 12 in ( 305 mm ) of either plain steel or compound iron and steel armor , and",distilgpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_84,test,0,0,3.795501470565796,"A decision was reached that the marines would attack west at 08 : 00 on September 3 astride the Yongsan @-@ Naktong River road ; the 9th Infantry , B Company of the 72nd Tank Battalion , and D Battery",distilgpt2
,wikitext-2-raw-v1,8,loss,0,member_438,train,1,1,3.110501527786255,"A study of a closely related southeast Asian Astraeus species concluded that the fungus contained an abundance of volatile eight @-@ carbon compounds ( including 1 @-@ octanol , 1 @-@ octen @-@ 3 @-@ ",distilgpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_107,test,0,0,3.737607717514038,"Unusually , the storm hit Florida less than 24 hours before another major hurricane bearing 125 @-@ mile @-@ per @-@ hour ( 201 km / h ) winds struck South Texas ; never have two major cyclones hit th",distilgpt2
,wikitext-2-raw-v1,8,loss,0,member_293,train,1,0,3.63407301902771,"Of Human Feelings was a continuation of the harmolodics approach Coleman had applied with Prime Time , an electric quartet introduced on his 1975 album Dancing in Your Head . The group comprised guita",distilgpt2
,wikitext-2-raw-v1,8,loss,0,member_79,train,1,1,1.1969937086105347,= = = Typography = = =,distilgpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_295,test,0,0,3.694580554962158,"Kershaw pitched 18 innings during his second trip to Jacksonville ( two starts and one seven inning relief appearance ) , winning two games . During this stretch , he allowed only two runs earned runs",distilgpt2
