sample_id,label,source,attack,score,prediction,correct,text_length,token_rarity,word_frequency,target_loss,ref_loss,loss_diff,model,dataset,canary_rep
nonmember_478,0,test,min_k,9.133833938174776,0,1,12,4.669166257462913,0.0018426898222940226,4.525548458099365,6.109015464782715,-1.5834670066833496,distilgpt2,wikitext-103-raw-v1,4
nonmember_454,0,test,min_k,9.851794279538668,0,1,187,3.7868398571739963,0.015221122778675282,4.093613147735596,4.427136421203613,-0.3335232734680176,distilgpt2,wikitext-103-raw-v1,4
member_498,1,train,min_k,9.363918133271046,0,0,209,4.088504224397315,0.01043655456014099,3.7927615642547607,4.465645790100098,-0.6728842258453369,distilgpt2,wikitext-103-raw-v1,4
nonmember_303,0,test,min_k,5.5948755741119385,1,0,8,3.071205233005483,0.010541826534733442,1.9535470008850098,5.615934371948242,-3.6623873710632324,distilgpt2,wikitext-103-raw-v1,4
nonmember_206,0,test,min_k,13.420114517211914,0,1,2,5.483738149685001,0.00026504442649434573,9.952342987060547,9.28237247467041,0.6699705123901367,distilgpt2,wikitext-103-raw-v1,4
member_208,1,train,min_k,3.9036348263422647,1,1,7,2.7818998998798703,0.011964862681744749,1.3595954179763794,6.024800777435303,-4.665205359458923,distilgpt2,wikitext-103-raw-v1,4
canary_0,1,canary,min_k,3.7108107805252075,1,1,1,6.523458920524919,0.0,1.0296170711517334,5.073179244995117,-4.043562173843384,distilgpt2,wikitext-103-raw-v1,4
nonmember_358,0,test,min_k,3.45269767443339,1,0,5,2.689349399338114,0.011273222940226172,0.9079684019088745,7.1300554275512695,-6.222087025642395,distilgpt2,wikitext-103-raw-v1,4
nonmember_369,0,test,min_k,9.587976070550772,0,1,121,4.026627162727607,0.009843881426988344,4.257039546966553,4.509814262390137,-0.252774715423584,distilgpt2,wikitext-103-raw-v1,4
member_397,1,train,min_k,8.43560291926066,1,1,106,3.810575472665429,0.013859704102782942,3.1014509201049805,3.882777214050293,-0.7813262939453125,distilgpt2,wikitext-103-raw-v1,4
member_239,1,train,min_k,7.413269953849988,1,1,162,3.8638421278927417,0.015437396537625402,3.247282028198242,4.2325615882873535,-0.9852795600891113,distilgpt2,wikitext-103-raw-v1,4
nonmember_479,0,test,min_k,5.142473856608073,1,0,6,3.207495070350674,0.009394352450188477,1.4515347480773926,7.953267574310303,-6.50173282623291,distilgpt2,wikitext-103-raw-v1,4
member_43,1,train,min_k,10.729999899864197,0,0,7,3.3823664687072243,0.00810278675282714,2.2142388820648193,7.17651891708374,-4.962280035018921,distilgpt2,wikitext-103-raw-v1,4
member_353,1,train,min_k,3.484912912050883,1,1,7,2.9388445125467433,0.011943226402030925,1.239414930343628,5.265155792236328,-4.0257408618927,distilgpt2,wikitext-103-raw-v1,4
member_107,1,train,min_k,8.207595958709716,1,1,99,4.029906544964267,0.012368484930076208,3.25351619720459,4.639845371246338,-1.386329174041748,distilgpt2,wikitext-103-raw-v1,4
nonmember_374,0,test,min_k,8.474078194300333,1,0,91,4.061398824266191,0.011433109499547301,3.377298355102539,3.5183777809143066,-0.14107942581176758,distilgpt2,wikitext-103-raw-v1,4
nonmember_106,0,test,min_k,9.053567806879679,0,1,157,3.9529404859319524,0.014367063941224289,3.702730894088745,3.7865405082702637,-0.08380961418151855,distilgpt2,wikitext-103-raw-v1,4
member_491,1,train,min_k,7.044089587529499,1,1,93,4.114595089579938,0.011633455365052893,2.464902639389038,3.102858066558838,-0.6379554271697998,distilgpt2,wikitext-103-raw-v1,4
nonmember_350,0,test,min_k,10.115191575808403,0,1,124,4.205040700499635,0.012085374433269059,4.277656555175781,4.752992153167725,-0.47533559799194336,distilgpt2,wikitext-103-raw-v1,4
member_411,1,train,min_k,6.763407699645512,1,1,93,4.370334611565221,0.008896427206559311,2.7790451049804688,3.937316417694092,-1.158271312713623,distilgpt2,wikitext-103-raw-v1,4
member_449,1,train,min_k,8.333986600240072,1,1,62,4.609061711194467,0.0090180246495388,3.2999649047851562,4.733479976654053,-1.4335150718688965,distilgpt2,wikitext-103-raw-v1,4
nonmember_274,0,test,min_k,8.416872024536133,1,0,5,3.177818806411955,0.011147011308562198,2.9246654510498047,6.563851356506348,-3.639185905456543,distilgpt2,wikitext-103-raw-v1,4
nonmember_424,0,test,min_k,8.845924377441406,0,1,2,5.550503845997262,0.0002524232633279483,8.845924377441406,12.526674270629883,-3.6807498931884766,distilgpt2,wikitext-103-raw-v1,4
member_325,1,train,min_k,6.912643267558171,1,1,144,3.677545181055532,0.012882000538502962,2.5823745727539062,3.2791805267333984,-0.6968059539794922,distilgpt2,wikitext-103-raw-v1,4
member_290,1,train,min_k,10.750144084294638,0,0,9,3.0346587401729934,0.010066078800933406,1.692152976989746,7.839468479156494,-6.147315502166748,distilgpt2,wikitext-103-raw-v1,4
nonmember_58,0,test,min_k,8.669826452548689,1,0,121,3.950578466038415,0.011600830785457752,3.985795497894287,4.628275394439697,-0.6424798965454102,distilgpt2,wikitext-103-raw-v1,4
nonmember_296,0,test,min_k,8.720494967240555,0,1,60,3.8916384277214235,0.016558124663435647,3.5448546409606934,4.012373924255371,-0.46751928329467773,distilgpt2,wikitext-103-raw-v1,4
member_240,1,train,min_k,8.76493111023536,0,0,118,4.043150678341929,0.012876795200021909,3.665297746658325,4.386659145355225,-0.7213613986968994,distilgpt2,wikitext-103-raw-v1,4
member_271,1,train,min_k,5.397339582443237,1,1,7,2.952248965953284,0.011615076159704594,1.4848185777664185,7.387187480926514,-5.902368903160095,distilgpt2,wikitext-103-raw-v1,4
nonmember_271,0,test,min_k,10.683225949605307,0,1,5,4.924170223234409,0.0018982229402261714,5.484888076782227,6.503094673156738,-1.0182065963745117,distilgpt2,wikitext-103-raw-v1,4
member_337,1,train,min_k,3.359785556793213,1,1,5,2.9005599341879766,0.011182350565428111,0.9400092363357544,7.187946796417236,-6.247937560081482,distilgpt2,wikitext-103-raw-v1,4
nonmember_146,0,test,min_k,5.49189035097758,1,0,7,2.9388445125467433,0.011943226402030925,1.6406850814819336,4.680254936218262,-3.039569854736328,distilgpt2,wikitext-103-raw-v1,4
nonmember_309,0,test,min_k,10.451554975647857,0,1,96,4.258581668215454,0.00995757185648896,4.41223669052124,4.76259183883667,-0.3503551483154297,distilgpt2,wikitext-103-raw-v1,4
