sample_id,label,source,attack,score,prediction,correct,text_length,token_rarity,word_frequency,target_loss,ref_loss,loss_diff,model,dataset,canary_rep
nonmember_478,0,test,ref_gap,-0.7500629425048828,0,1,12,4.669166257462913,0.0018426898222940226,5.4707841873168945,6.220847129821777,-0.7500629425048828,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_454,0,test,ref_gap,0.29868030548095703,0,1,187,3.7868398571739963,0.015221122778675282,4.456099987030029,4.157419681549072,0.29868030548095703,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_498,1,train,ref_gap,-1.5695414543151855,0,0,209,4.088504224397315,0.01043655456014099,2.720383644104004,4.2899250984191895,-1.5695414543151855,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_303,0,test,ref_gap,-4.668165445327759,1,0,8,3.071205233005483,0.010541826534733442,2.5896246433258057,7.2577900886535645,-4.668165445327759,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_206,0,test,ref_gap,3.606405258178711,0,1,2,5.483738149685001,0.00026504442649434573,11.973200798034668,8.366795539855957,3.606405258178711,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_208,1,train,ref_gap,-6.18693220615387,1,1,7,2.7818998998798703,0.011964862681744749,1.4186056852340698,7.6055378913879395,-6.18693220615387,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
canary_0,1,canary,ref_gap,-3.9139408469200134,1,1,1,6.523458920524919,0.0,0.6024032235145569,4.51634407043457,-3.9139408469200134,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_358,0,test,ref_gap,-7.105319917201996,1,0,5,2.689349399338114,0.011273222940226172,0.8737369179725647,7.9790568351745605,-7.105319917201996,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_369,0,test,ref_gap,0.3847527503967285,0,1,121,4.026627162727607,0.009843881426988344,4.801517963409424,4.416765213012695,0.3847527503967285,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_397,1,train,ref_gap,-1.0694823265075684,0,0,106,3.810575472665429,0.013859704102782942,2.337924003601074,3.4074063301086426,-1.0694823265075684,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_239,1,train,ref_gap,-1.5279825925827026,0,0,162,3.8638421278927417,0.015437396537625402,1.9812780618667603,3.509260654449463,-1.5279825925827026,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_479,0,test,ref_gap,-7.291928291320801,1,0,6,3.207495070350674,0.009394352450188477,1.2171945571899414,8.509122848510742,-7.291928291320801,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_43,1,train,ref_gap,-5.926503300666809,1,1,7,3.3823664687072243,0.00810278675282714,1.6398266553878784,7.5663299560546875,-5.926503300666809,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_353,1,train,ref_gap,-6.515109658241272,1,1,7,2.9388445125467433,0.011943226402030925,1.661612868309021,8.176722526550293,-6.515109658241272,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_107,1,train,ref_gap,-1.4626619815826416,0,0,99,4.029906544964267,0.012368484930076208,2.935377836227417,4.398039817810059,-1.4626619815826416,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_374,0,test,ref_gap,1.0293762683868408,0,1,91,4.061398824266191,0.011433109499547301,4.397802352905273,3.3684260845184326,1.0293762683868408,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_106,0,test,ref_gap,0.8186125755310059,0,1,157,3.9529404859319524,0.014367063941224289,4.307862281799316,3.4892497062683105,0.8186125755310059,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_491,1,train,ref_gap,-1.576690435409546,0,0,93,4.114595089579938,0.011633455365052893,1.4951083660125732,3.071798801422119,-1.576690435409546,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_350,0,test,ref_gap,0.32840538024902344,0,1,124,4.205040700499635,0.012085374433269059,4.868048667907715,4.539643287658691,0.32840538024902344,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_411,1,train,ref_gap,-1.1222224235534668,0,0,93,4.370334611565221,0.008896427206559311,2.4921040534973145,3.6143264770507812,-1.1222224235534668,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_449,1,train,ref_gap,-1.9941697120666504,1,1,62,4.609061711194467,0.0090180246495388,2.5589656829833984,4.553135395050049,-1.9941697120666504,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_274,0,test,ref_gap,-5.590771675109863,1,0,5,3.177818806411955,0.011147011308562198,2.405404567718506,7.996176242828369,-5.590771675109863,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_424,0,test,ref_gap,-2.303598403930664,1,0,2,5.550503845997262,0.0002524232633279483,8.832782745361328,11.136381149291992,-2.303598403930664,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_325,1,train,ref_gap,-0.9769129753112793,0,0,144,3.677545181055532,0.012882000538502962,2.3164992332458496,3.293412208557129,-0.9769129753112793,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_290,1,train,ref_gap,-6.248599290847778,1,1,9,3.0346587401729934,0.010066078800933406,1.2873895168304443,7.535988807678223,-6.248599290847778,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_58,0,test,ref_gap,-0.20300006866455078,0,1,121,3.950578466038415,0.011600830785457752,4.212919235229492,4.415919303894043,-0.20300006866455078,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_296,0,test,ref_gap,0.2216799259185791,0,1,60,3.8916384277214235,0.016558124663435647,3.8387649059295654,3.6170849800109863,0.2216799259185791,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_240,1,train,ref_gap,-1.1295247077941895,0,0,118,4.043150678341929,0.012876795200021909,2.7323224544525146,3.861847162246704,-1.1295247077941895,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_271,1,train,ref_gap,-6.694661498069763,1,1,7,2.952248965953284,0.011615076159704594,1.2818642854690552,7.976525783538818,-6.694661498069763,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_271,0,test,ref_gap,-1.620765209197998,0,1,5,4.924170223234409,0.0018982229402261714,4.993832111358643,6.614597320556641,-1.620765209197998,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_337,1,train,ref_gap,-7.112715482711792,1,1,5,2.9005599341879766,0.011182350565428111,1.3218786716461182,8.43459415435791,-7.112715482711792,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_146,0,test,ref_gap,-3.9835002422332764,1,0,7,2.9388445125467433,0.011943226402030925,2.9473812580108643,6.930881500244141,-3.9835002422332764,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_309,0,test,ref_gap,0.5705299377441406,0,1,96,4.258581668215454,0.00995757185648896,4.82836389541626,4.257833957672119,0.5705299377441406,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_344,0,test,ref_gap,0.03803205490112305,0,1,231,4.1712311698055435,0.010344982830847126,2.8780689239501953,2.8400368690490723,0.03803205490112305,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_97,1,train,ref_gap,-1.2798283100128174,0,0,321,3.9545820701239753,0.010609797985898268,2.6113054752349854,3.8911337852478027,-1.2798283100128174,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_108,1,train,ref_gap,-1.4728798866271973,0,0,236,4.220615994660467,0.011682276977629311,2.343207836151123,3.8160877227783203,-1.4728798866271973,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_359,1,train,ref_gap,0.0,0,0,1,6.117993812416755,5.0484652665589664e-05,0.0,0.0,0.0,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_249,1,train,ref_gap,-1.9663877487182617,1,1,153,4.187645657559187,0.011074287011519739,2.2804222106933594,4.246809959411621,-1.9663877487182617,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_80,0,test,ref_gap,-0.34694695472717285,0,1,180,3.9687561425454647,0.012963477158499373,3.89876389503479,4.245710849761963,-0.34694695472717285,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_141,0,test,ref_gap,-4.2014689445495605,1,0,5,2.9945606600371235,0.011172253634894994,3.4936604499816895,7.69512939453125,-4.2014689445495605,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_320,0,test,ref_gap,0.6392581462860107,0,1,125,3.988493928447792,0.013189822294022617,4.207160472869873,3.5679023265838623,0.6392581462860107,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_34,1,train,ref_gap,-2.0219913721084595,1,1,75,4.206633356690239,0.013022684437264405,1.8168162107467651,3.8388075828552246,-2.0219913721084595,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
canary_24,1,canary,ref_gap,-4.160110950469971,1,1,1,6.523458920524919,0.0,0.6165928840637207,4.776703834533691,-4.160110950469971,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_302,1,train,ref_gap,-6.309299468994141,1,1,7,2.880920925674148,0.011950438495268867,1.1248488426208496,7.43414831161499,-6.309299468994141,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_212,0,test,ref_gap,0.6630094051361084,0,1,158,3.9910329827771522,0.010619830115948548,4.614795207977295,3.9517858028411865,0.6630094051361084,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_36,0,test,ref_gap,0.4485454559326172,0,1,93,3.964011571116769,0.008838614136571301,3.776502847671509,3.3279573917388916,0.4485454559326172,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_106,1,train,ref_gap,-1.3321449756622314,0,0,165,3.877963601943385,0.0126835805551476,1.867598056793213,3.1997430324554443,-1.3321449756622314,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_56,1,train,ref_gap,-3.754716634750366,1,1,1,6.523458920524919,0.0,0.7516787052154541,4.50639533996582,-3.754716634750366,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_44,1,train,ref_gap,-6.722092509269714,1,1,8,3.0423162678850595,0.010516584208400646,1.2124868631362915,7.934579372406006,-6.722092509269714,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_457,0,test,ref_gap,0.20789098739624023,0,1,161,4.1089488764082995,0.009815815681473826,3.7021119594573975,3.4942209720611572,0.20789098739624023,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_150,1,train,ref_gap,-1.1697204113006592,0,0,141,3.7004656249826016,0.01367024140973201,2.5389914512634277,3.708711862564087,-1.1697204113006592,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_499,1,train,ref_gap,-1.9277832508087158,1,1,119,4.075923761287251,0.010599019494712262,2.4464046955108643,4.37418794631958,-1.9277832508087158,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_122,0,test,ref_gap,0.516697883605957,0,1,20,4.125449368294244,0.013948909531502424,4.883991718292236,4.367293834686279,0.516697883605957,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_72,1,train,ref_gap,-2.4418232440948486,1,1,76,4.104746346466381,0.011221210462545702,2.2864768505096436,4.728300094604492,-2.4418232440948486,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
nonmember_41,0,test,ref_gap,-0.8112213611602783,0,1,75,3.960307483053352,0.013115912762520195,3.546384572982788,4.357605934143066,-0.8112213611602783,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
member_184,1,train,ref_gap,-7.135068297386169,1,1,5,3.177818806411955,0.011152059773828757,1.6409364938735962,8.776004791259766,-7.135068297386169,EleutherAI/pythia-160m,wikitext-103-raw-v1,4
