sample_id,label,source,attack,score,prediction,correct,text_length,token_rarity,word_frequency,target_loss,ref_loss,loss_diff,model,dataset,canary_rep
nonmember_478,0,test,loss,4.038023948669434,0,1,12,4.669166257462913,0.0018426898222940226,4.038023948669434,5.548144817352295,-1.5101208686828613,gpt2,wikitext-103-raw-v1,4
nonmember_454,0,test,loss,3.891791820526123,0,1,187,3.7868398571739963,0.015221122778675282,3.891791820526123,4.082436561584473,-0.1906447410583496,gpt2,wikitext-103-raw-v1,4
member_498,1,train,loss,3.2551956176757812,0,0,209,4.088504224397315,0.01043655456014099,3.2551956176757812,4.078418254852295,-0.8232226371765137,gpt2,wikitext-103-raw-v1,4
nonmember_303,0,test,loss,2.0020382404327393,1,0,8,3.071205233005483,0.010541826534733442,2.0020382404327393,5.329449653625488,-3.327411413192749,gpt2,wikitext-103-raw-v1,4
nonmember_206,0,test,loss,10.313892364501953,0,1,2,5.483738149685001,0.00026504442649434573,10.313892364501953,9.225628852844238,1.0882635116577148,gpt2,wikitext-103-raw-v1,4
member_208,1,train,loss,1.4038891792297363,1,1,7,2.7818998998798703,0.011964862681744749,1.4038891792297363,5.11654806137085,-3.7126588821411133,gpt2,wikitext-103-raw-v1,4
canary_0,1,canary,loss,0.9900900721549988,1,1,1,6.523458920524919,0.0,0.9900900721549988,4.664974689483643,-3.674884617328644,gpt2,wikitext-103-raw-v1,4
nonmember_358,0,test,loss,0.91138756275177,1,0,5,2.689349399338114,0.011273222940226172,0.91138756275177,6.760983943939209,-5.849596381187439,gpt2,wikitext-103-raw-v1,4
nonmember_369,0,test,loss,3.9823215007781982,0,1,121,4.026627162727607,0.009843881426988344,3.9823215007781982,4.05629825592041,-0.07397675514221191,gpt2,wikitext-103-raw-v1,4
member_397,1,train,loss,2.637662649154663,1,1,106,3.810575472665429,0.013859704102782942,2.637662649154663,3.321056604385376,-0.6833939552307129,gpt2,wikitext-103-raw-v1,4
member_239,1,train,loss,2.8678231239318848,1,1,162,3.8638421278927417,0.015437396537625402,2.8678231239318848,3.8481483459472656,-0.9803252220153809,gpt2,wikitext-103-raw-v1,4
nonmember_479,0,test,loss,1.2584521770477295,1,0,6,3.207495070350674,0.009394352450188477,1.2584521770477295,7.538511753082275,-6.280059576034546,gpt2,wikitext-103-raw-v1,4
member_43,1,train,loss,2.2961761951446533,1,1,7,3.3823664687072243,0.00810278675282714,2.2961761951446533,6.478719234466553,-4.182543039321899,gpt2,wikitext-103-raw-v1,4
member_353,1,train,loss,1.3386740684509277,1,1,7,2.9388445125467433,0.011943226402030925,1.3386740684509277,5.300979137420654,-3.9623050689697266,gpt2,wikitext-103-raw-v1,4
member_107,1,train,loss,2.961334466934204,1,1,99,4.029906544964267,0.012368484930076208,2.961334466934204,4.292169570922852,-1.3308351039886475,gpt2,wikitext-103-raw-v1,4
nonmember_374,0,test,loss,3.282883405685425,0,1,91,4.061398824266191,0.011433109499547301,3.282883405685425,3.249279737472534,0.033603668212890625,gpt2,wikitext-103-raw-v1,4
nonmember_106,0,test,loss,3.4685492515563965,0,1,157,3.9529404859319524,0.014367063941224289,3.4685492515563965,3.3883845806121826,0.08016467094421387,gpt2,wikitext-103-raw-v1,4
member_491,1,train,loss,2.176284074783325,1,1,93,4.114595089579938,0.011633455365052893,2.176284074783325,2.9372663497924805,-0.7609822750091553,gpt2,wikitext-103-raw-v1,4
nonmember_350,0,test,loss,4.057620048522949,0,1,124,4.205040700499635,0.012085374433269059,4.057620048522949,4.395107746124268,-0.33748769760131836,gpt2,wikitext-103-raw-v1,4
member_411,1,train,loss,2.314067840576172,1,1,93,4.370334611565221,0.008896427206559311,2.314067840576172,3.3293497562408447,-1.0152819156646729,gpt2,wikitext-103-raw-v1,4
member_449,1,train,loss,3.0271036624908447,1,1,62,4.609061711194467,0.0090180246495388,3.0271036624908447,4.343125343322754,-1.3160216808319092,gpt2,wikitext-103-raw-v1,4
nonmember_274,0,test,loss,2.5101284980773926,1,0,5,3.177818806411955,0.011147011308562198,2.5101284980773926,6.240386962890625,-3.7302584648132324,gpt2,wikitext-103-raw-v1,4
nonmember_424,0,test,loss,9.233612060546875,0,1,2,5.550503845997262,0.0002524232633279483,9.233612060546875,9.30125617980957,-0.06764411926269531,gpt2,wikitext-103-raw-v1,4
