sample_id,label,source,attack,score,prediction,correct,text_length,token_rarity,word_frequency,target_loss,ref_loss,loss_diff,model,dataset,canary_rep
nonmember_223,0,test,ref_gap,0.13411283493041992,0,1,270,3.2280327879169852,0.005660047778137012,3.220609426498413,3.086496591567993,0.13411283493041992,EleutherAI/pythia-160m,openwebtext,2
nonmember_265,0,test,ref_gap,0.514411211013794,0,1,385,3.28253269588897,0.007261453386574629,3.6120409965515137,3.0976297855377197,0.514411211013794,EleutherAI/pythia-160m,openwebtext,2
nonmember_248,0,test,ref_gap,0.5684967041015625,0,1,2868,3.3345884513627344,0.009128575356419612,5.048745632171631,4.480248928070068,0.5684967041015625,EleutherAI/pythia-160m,openwebtext,2
member_66,1,train,ref_gap,-0.2653160095214844,0,0,196,3.2054538798779357,0.008006715295235457,2.6920526027679443,2.9573686122894287,-0.2653160095214844,EleutherAI/pythia-160m,openwebtext,2
nonmember_244,0,test,ref_gap,0.2165517807006836,0,1,884,3.317178051815039,0.006677069115342922,2.505812168121338,2.2892603874206543,0.2165517807006836,EleutherAI/pythia-160m,openwebtext,2
member_397,1,train,ref_gap,-1.3662359714508057,1,1,2338,4.177311915281179,0.003262512663463429,3.402752161026001,4.768988132476807,-1.3662359714508057,EleutherAI/pythia-160m,openwebtext,2
member_44,1,train,ref_gap,-1.474454402923584,1,1,489,3.553413124270541,0.009208116883760876,2.116677761077881,3.591132164001465,-1.474454402923584,EleutherAI/pythia-160m,openwebtext,2
nonmember_330,0,test,ref_gap,0.28485822677612305,0,1,470,3.8230958926700875,0.004980441422291929,4.542036533355713,4.25717830657959,0.28485822677612305,EleutherAI/pythia-160m,openwebtext,2
canary_0,1,canary,ref_gap,-3.579639732837677,1,1,1,6.523458920524919,0.0,0.9367043375968933,4.51634407043457,-3.579639732837677,EleutherAI/pythia-160m,openwebtext,2
canary_4,1,canary,ref_gap,-3.6672585010528564,1,1,1,6.523458920524919,0.0,1.1279723644256592,4.795230865478516,-3.6672585010528564,EleutherAI/pythia-160m,openwebtext,2
nonmember_44,0,test,ref_gap,0.4672083854675293,0,1,191,3.469014821506926,0.006301562555542578,4.7433247566223145,4.276116371154785,0.4672083854675293,EleutherAI/pythia-160m,openwebtext,2
nonmember_124,0,test,ref_gap,0.5187890529632568,0,1,1469,3.3047475023700996,0.00656686457067134,3.8216137886047363,3.3028247356414795,0.5187890529632568,EleutherAI/pythia-160m,openwebtext,2
nonmember_43,0,test,ref_gap,0.3295764923095703,0,1,884,3.2795490690104465,0.006058644135860716,3.078123092651367,2.748546600341797,0.3295764923095703,EleutherAI/pythia-160m,openwebtext,2
member_443,1,train,ref_gap,-1.2417223453521729,1,1,365,3.1866740869841923,0.00814216148705207,2.6056067943573,3.8473291397094727,-1.2417223453521729,EleutherAI/pythia-160m,openwebtext,2
member_97,1,train,ref_gap,-0.6855936050415039,1,1,944,3.1767374625005163,0.007650095452004801,3.0782341957092285,3.7638278007507324,-0.6855936050415039,EleutherAI/pythia-160m,openwebtext,2
nonmember_336,0,test,ref_gap,0.6620540618896484,0,1,440,3.3286765167732906,0.00533993364782647,4.804787635803223,4.142733573913574,0.6620540618896484,EleutherAI/pythia-160m,openwebtext,2
member_239,1,train,ref_gap,-1.0353076457977295,1,1,293,3.7700908644751894,0.00498527722513349,2.3316593170166016,3.366966962814331,-1.0353076457977295,EleutherAI/pythia-160m,openwebtext,2
member_56,1,train,ref_gap,-1.1199076175689697,1,1,773,3.1400344947771655,0.0071367554077165435,2.657433032989502,3.7773406505584717,-1.1199076175689697,EleutherAI/pythia-160m,openwebtext,2
nonmember_493,0,test,ref_gap,0.4486680030822754,0,1,314,3.391304578452536,0.006594040168780541,4.356184959411621,3.9075169563293457,0.4486680030822754,EleutherAI/pythia-160m,openwebtext,2
nonmember_81,0,test,ref_gap,0.3334951400756836,0,1,562,3.2803942676423934,0.007576377838604677,3.107638120651245,2.7741429805755615,0.3334951400756836,EleutherAI/pythia-160m,openwebtext,2
member_106,1,train,ref_gap,-1.1838645935058594,1,1,910,3.398116937477375,0.007694098336193389,1.9757535457611084,3.1596181392669678,-1.1838645935058594,EleutherAI/pythia-160m,openwebtext,2
member_34,1,train,ref_gap,-0.9895403385162354,1,1,144,3.1805346240888692,0.008553437196896217,2.4815096855163574,3.4710500240325928,-0.9895403385162354,EleutherAI/pythia-160m,openwebtext,2
nonmember_149,0,test,ref_gap,0.3611786365509033,0,1,838,3.339127366015533,0.007991522932296888,4.017098426818848,3.6559197902679443,0.3611786365509033,EleutherAI/pythia-160m,openwebtext,2
member_491,1,train,ref_gap,-0.9384167194366455,1,1,134,3.1198838950465206,0.007395858968976649,2.3975560665130615,3.335972785949707,-0.9384167194366455,EleutherAI/pythia-160m,openwebtext,2
member_360,1,train,ref_gap,-1.0207276344299316,1,1,197,3.255347809436903,0.008365836726454528,2.5598764419555664,3.580604076385498,-1.0207276344299316,EleutherAI/pythia-160m,openwebtext,2
member_288,1,train,ref_gap,-0.9326283931732178,1,1,243,3.640163625810179,0.007182327278242787,2.455019950866699,3.387648344039917,-0.9326283931732178,EleutherAI/pythia-160m,openwebtext,2
nonmember_237,0,test,ref_gap,0.5166463851928711,0,1,212,3.5884659619320862,0.004784842065772377,4.198244094848633,3.6815977096557617,0.5166463851928711,EleutherAI/pythia-160m,openwebtext,2
nonmember_364,0,test,ref_gap,0.5575220584869385,0,1,2172,3.572954571841534,0.008283310603340638,3.6810014247894287,3.1234793663024902,0.5575220584869385,EleutherAI/pythia-160m,openwebtext,2
member_184,1,train,ref_gap,-0.8346807956695557,1,1,701,3.1233190169996097,0.007669478685707408,2.4198689460754395,3.254549741744995,-0.8346807956695557,EleutherAI/pythia-160m,openwebtext,2
nonmember_4,0,test,ref_gap,0.27408313751220703,0,1,566,3.0279739660341742,0.00737499271694091,3.841082811355591,3.566999673843384,0.27408313751220703,EleutherAI/pythia-160m,openwebtext,2
nonmember_373,0,test,ref_gap,0.1578986644744873,0,1,529,3.29078860396046,0.0066930540760067395,3.202666997909546,3.0447683334350586,0.1578986644744873,EleutherAI/pythia-160m,openwebtext,2
member_438,1,train,ref_gap,-0.6418898105621338,1,1,1693,3.103363723092956,0.007119602425231297,2.3859190940856934,3.027808904647827,-0.6418898105621338,EleutherAI/pythia-160m,openwebtext,2
member_453,1,train,ref_gap,-0.5097663402557373,1,1,1005,3.295814962616402,0.007459571685703394,2.6355369091033936,3.145303249359131,-0.5097663402557373,EleutherAI/pythia-160m,openwebtext,2
member_295,1,train,ref_gap,-1.2305982112884521,1,1,756,3.2079377817251027,0.006630614957482077,2.426589012145996,3.6571872234344482,-1.2305982112884521,EleutherAI/pythia-160m,openwebtext,2
member_71,1,train,ref_gap,-1.2611024379730225,1,1,812,3.2866752563964803,0.008224650967782009,2.3314762115478516,3.592578649520874,-1.2611024379730225,EleutherAI/pythia-160m,openwebtext,2
nonmember_103,0,test,ref_gap,0.28603076934814453,0,1,445,3.391002720939674,0.007555809239420655,3.436753749847412,3.1507229804992676,0.28603076934814453,EleutherAI/pythia-160m,openwebtext,2
member_267,1,train,ref_gap,-1.0999431610107422,1,1,880,3.3997807937053888,0.0070871616259589095,3.0810494422912598,4.180992603302002,-1.0999431610107422,EleutherAI/pythia-160m,openwebtext,2
nonmember_259,0,test,ref_gap,0.4757516384124756,0,1,298,3.0869527732770066,0.006262083466237901,3.799690008163452,3.3239383697509766,0.4757516384124756,EleutherAI/pythia-160m,openwebtext,2
member_112,1,train,ref_gap,-3.445808172225952,1,1,1,6.523458920524919,0.0,1.2885997295379639,4.734407901763916,-3.445808172225952,EleutherAI/pythia-160m,openwebtext,2
member_203,1,train,ref_gap,-0.869443416595459,1,1,139,3.3004250711069862,0.005534422122825503,2.3150289058685303,3.1844723224639893,-0.869443416595459,EleutherAI/pythia-160m,openwebtext,2
nonmember_173,0,test,ref_gap,0.47281432151794434,0,1,605,3.2970141082956337,0.008705541438545582,3.8562116622924805,3.383397340774536,0.47281432151794434,EleutherAI/pythia-160m,openwebtext,2
nonmember_469,0,test,ref_gap,0.1519012451171875,0,1,763,3.207709100270943,0.008675381648579488,3.7013421058654785,3.549440860748291,0.1519012451171875,EleutherAI/pythia-160m,openwebtext,2
nonmember_92,0,test,ref_gap,0.16910958290100098,0,1,615,3.3305950588891,0.00762805863752139,3.2203891277313232,3.0512795448303223,0.16910958290100098,EleutherAI/pythia-160m,openwebtext,2
nonmember_387,0,test,ref_gap,0.40819621086120605,0,1,986,3.363455510067362,0.00884328956506513,3.717207670211792,3.309011459350586,0.40819621086120605,EleutherAI/pythia-160m,openwebtext,2
nonmember_228,0,test,ref_gap,-0.0076901912689208984,0,1,461,3.3823485690813353,0.006658362981836391,3.539170742034912,3.546860933303833,-0.0076901912689208984,EleutherAI/pythia-160m,openwebtext,2
nonmember_460,0,test,ref_gap,0.39647865295410156,0,1,337,3.5640301099270553,0.007020509602903464,3.9722025394439697,3.575723886489868,0.39647865295410156,EleutherAI/pythia-160m,openwebtext,2
member_43,1,train,ref_gap,-1.235849380493164,1,1,1187,3.3530244686977513,0.006336275542430648,2.6163570880889893,3.8522064685821533,-1.235849380493164,EleutherAI/pythia-160m,openwebtext,2
