sample_id,label,source,attack,score,prediction,correct,text_length,token_rarity,word_frequency,target_loss,ref_loss,loss_diff,model,dataset,canary_rep
member_33,1,train,loss,2.3116066455841064,1,1,206,4.043348360949125,0.015008646109446808,2.3116066455841064,3.845778465270996,-1.5341718196868896,EleutherAI/pythia-160m,wikitext-2-raw-v1,8
member_128,1,train,loss,2.703951358795166,0,0,32,4.289053355049893,0.00590512671647819,2.703951358795166,5.152589797973633,-2.448638439178467,EleutherAI/pythia-160m,wikitext-2-raw-v1,8
member_455,1,train,loss,2.3413681983947754,1,1,159,3.7606742334034045,0.01371261595594436,2.3413681983947754,3.908031940460205,-1.5666637420654297,EleutherAI/pythia-160m,wikitext-2-raw-v1,8
nonmember_388,0,test,loss,3.7954797744750977,0,1,67,3.981658262647649,0.009308013647433267,3.7954797744750977,4.250617980957031,-0.4551382064819336,EleutherAI/pythia-160m,wikitext-2-raw-v1,8
nonmember_84,0,test,loss,3.901965618133545,0,1,179,4.143469880667979,0.014383613415041381,3.901965618133545,4.128422737121582,-0.2264571189880371,EleutherAI/pythia-160m,wikitext-2-raw-v1,8
member_438,1,train,loss,1.8731865882873535,1,1,171,4.088281090676146,0.010512764645863445,1.8731865882873535,4.167553424835205,-2.2943668365478516,EleutherAI/pythia-160m,wikitext-2-raw-v1,8
nonmember_107,0,test,loss,4.204450607299805,0,1,47,4.5991790636104986,0.0061795363145773895,4.204450607299805,5.393814563751221,-1.189363956451416,EleutherAI/pythia-160m,wikitext-2-raw-v1,8
member_293,1,train,loss,2.5206754207611084,1,1,224,4.122689250045572,0.010726523734998846,2.5206754207611084,4.794534683227539,-2.2738592624664307,EleutherAI/pythia-160m,wikitext-2-raw-v1,8
member_79,1,train,loss,1.3731340169906616,1,1,7,2.9388445125467433,0.011943226402030925,1.3731340169906616,7.193918704986572,-5.820784687995911,EleutherAI/pythia-160m,wikitext-2-raw-v1,8
nonmember_295,0,test,loss,3.9103989601135254,0,1,52,4.157544510934843,0.007356196408599479,3.9103989601135254,4.873653411865234,-0.963254451751709,EleutherAI/pythia-160m,wikitext-2-raw-v1,8
member_188,1,train,loss,1.270335078239441,1,1,6,4.7919596924719485,0.001619715939687668,1.270335078239441,4.292496204376221,-3.02216112613678,EleutherAI/pythia-160m,wikitext-2-raw-v1,8
member_264,1,train,loss,0.47636643052101135,1,1,1,6.523458920524919,0.0,0.47636643052101135,4.776703834533691,-4.30033740401268,EleutherAI/pythia-160m,wikitext-2-raw-v1,8
member_296,1,train,loss,2.434281349182129,1,1,49,4.061665445084021,0.012168346740958097,2.434281349182129,4.212019443511963,-1.777738094329834,EleutherAI/pythia-160m,wikitext-2-raw-v1,8
member_315,1,train,loss,2.716099977493286,0,0,282,3.886033385778994,0.014186187399030693,2.716099977493286,4.150908470153809,-1.4348084926605225,EleutherAI/pythia-160m,wikitext-2-raw-v1,8
nonmember_196,0,test,loss,4.880489349365234,0,1,225,4.113459363672763,0.010137767007718542,4.880489349365234,4.620299816131592,0.2601895332336426,EleutherAI/pythia-160m,wikitext-2-raw-v1,8
