sample_id,label,source,attack,score,prediction,correct,text_length,token_rarity,word_frequency,target_loss,ref_loss,loss_diff,model,dataset,canary_rep
nonmember_170,0,test,loss,3.500701904296875,0,1,432,3.325273184681893,0.0073750482720839165,3.500701904296875,3.4483020305633545,0.05239987373352051,EleutherAI/pythia-160m,openwebtext,1
nonmember_380,0,test,loss,4.269921779632568,0,1,309,3.6875216386116825,0.007562119599848076,4.269921779632568,3.621675491333008,0.6482462882995605,EleutherAI/pythia-160m,openwebtext,1
nonmember_214,0,test,loss,4.3361287117004395,0,1,1280,2.99402813167203,0.0077762052164161,4.3361287117004395,3.6020491123199463,0.7340795993804932,EleutherAI/pythia-160m,openwebtext,1
member_66,1,train,loss,2.681863307952881,1,1,481,3.1890268044018018,0.006616479569922829,2.681863307952881,3.7270584106445312,-1.0451951026916504,EleutherAI/pythia-160m,openwebtext,1
member_467,1,train,loss,1.424851417541504,1,1,6964,3.389800307161663,0.007672227364676086,1.424851417541504,2.433357000350952,-1.0085055828094482,EleutherAI/pythia-160m,openwebtext,1
member_317,1,train,loss,1.9458810091018677,1,1,146,2.9102389421444594,0.010580514329750343,1.9458810091018677,2.952599287033081,-1.0067182779312134,EleutherAI/pythia-160m,openwebtext,1
nonmember_0,0,test,loss,3.958733081817627,0,1,222,2.989526010194682,0.008257366241119878,3.958733081817627,3.508760690689087,0.44997239112854004,EleutherAI/pythia-160m,openwebtext,1
member_460,1,train,loss,2.0234627723693848,1,1,1710,3.039867360509486,0.007360828923261922,2.0234627723693848,3.1947031021118164,-1.1712403297424316,EleutherAI/pythia-160m,openwebtext,1
canary_0,1,canary,loss,1.3169554471969604,1,1,1,6.523458920524919,0.0,1.3169554471969604,4.51634407043457,-3.19938862323761,EleutherAI/pythia-160m,openwebtext,1
canary_4,1,canary,loss,1.3300504684448242,1,1,1,6.523458920524919,0.0,1.3300504684448242,4.795230865478516,-3.4651803970336914,EleutherAI/pythia-160m,openwebtext,1
member_200,1,train,loss,2.291085720062256,1,1,1822,3.122346802460118,0.007937158833568807,2.291085720062256,3.282090902328491,-0.9910051822662354,EleutherAI/pythia-160m,openwebtext,1
