sample_id,label,source,attack,score,prediction,correct,text_length,token_rarity,word_frequency,target_loss,ref_loss,loss_diff,model,dataset,canary_rep
nonmember_478,0,test,ref_gap,0.17925167083740234,0,1,1022,3.3133323232038436,0.00815483941075201,3.4148142337799072,3.235562562942505,0.17925167083740234,EleutherAI/pythia-160m,openwebtext,4
nonmember_454,0,test,ref_gap,0.657609224319458,0,1,2556,3.201359148570792,0.006605256606998388,4.540857791900635,3.8832485675811768,0.657609224319458,EleutherAI/pythia-160m,openwebtext,4
member_498,1,train,ref_gap,-0.629817008972168,1,1,486,3.5762671513715025,0.006862848407195857,2.247127056121826,2.876944065093994,-0.629817008972168,EleutherAI/pythia-160m,openwebtext,4
nonmember_303,0,test,ref_gap,0.35784006118774414,0,1,729,3.1044206071796703,0.008813459703911262,3.7886626720428467,3.4308226108551025,0.35784006118774414,EleutherAI/pythia-160m,openwebtext,4
nonmember_206,0,test,ref_gap,0.3655064105987549,0,1,630,3.291873522523504,0.007369574923406156,3.653425455093384,3.287919044494629,0.3655064105987549,EleutherAI/pythia-160m,openwebtext,4
member_208,1,train,ref_gap,-1.0729105472564697,1,1,335,3.6674736594018107,0.007384064160284899,1.774930715560913,2.847841262817383,-1.0729105472564697,EleutherAI/pythia-160m,openwebtext,4
canary_0,1,canary,ref_gap,-3.9425128698349,1,1,1,6.523458920524919,0.0,0.5738312005996704,4.51634407043457,-3.9425128698349,EleutherAI/pythia-160m,openwebtext,4
nonmember_358,0,test,ref_gap,0.2619452476501465,0,1,750,3.17103452010463,0.008380711283543486,3.4622223377227783,3.200277090072632,0.2619452476501465,EleutherAI/pythia-160m,openwebtext,4
nonmember_369,0,test,ref_gap,0.703127384185791,0,1,302,3.43868154383873,0.005538207938027119,4.279338359832764,3.5762109756469727,0.703127384185791,EleutherAI/pythia-160m,openwebtext,4
member_397,1,train,ref_gap,-1.1779956817626953,1,1,509,3.294649350477023,0.008529800163497397,2.2942464351654053,3.4722421169281006,-1.1779956817626953,EleutherAI/pythia-160m,openwebtext,4
member_239,1,train,ref_gap,-1.2845280170440674,1,1,190,3.6961708068143757,0.005148361325233549,2.3278675079345703,3.6123955249786377,-1.2845280170440674,EleutherAI/pythia-160m,openwebtext,4
nonmember_479,0,test,ref_gap,0.5102865695953369,0,1,737,3.333273258937873,0.006181369407262252,2.7252249717712402,2.2149384021759033,0.5102865695953369,EleutherAI/pythia-160m,openwebtext,4
member_43,1,train,ref_gap,-1.031569004058838,1,1,330,3.0227238874916114,0.005771037239514446,2.7508208751678467,3.7823898792266846,-1.031569004058838,EleutherAI/pythia-160m,openwebtext,4
member_353,1,train,ref_gap,-1.2138383388519287,1,1,270,4.155296949698766,0.005396010705176564,2.5834646224975586,3.7973029613494873,-1.2138383388519287,EleutherAI/pythia-160m,openwebtext,4
member_107,1,train,ref_gap,-1.3357815742492676,1,1,317,3.408138429352089,0.006187248911503639,2.3690237998962402,3.704805374145508,-1.3357815742492676,EleutherAI/pythia-160m,openwebtext,4
nonmember_374,0,test,ref_gap,0.20804190635681152,0,1,529,3.29078860396046,0.0066930540760067395,3.25281023979187,3.0447683334350586,0.20804190635681152,EleutherAI/pythia-160m,openwebtext,4
nonmember_106,0,test,ref_gap,0.44716620445251465,0,1,666,3.539720910503312,0.007544305945130388,3.9010000228881836,3.453833818435669,0.44716620445251465,EleutherAI/pythia-160m,openwebtext,4
member_491,1,train,ref_gap,-1.3709430694580078,1,1,1702,5.214762224141307,0.002656363085136332,2.643016815185547,4.013959884643555,-1.3709430694580078,EleutherAI/pythia-160m,openwebtext,4
nonmember_350,0,test,ref_gap,0.2440025806427002,0,1,2499,3.21435303016264,0.006972082722516747,3.3850255012512207,3.1410229206085205,0.2440025806427002,EleutherAI/pythia-160m,openwebtext,4
member_411,1,train,ref_gap,-0.5206038951873779,1,1,545,3.182114084330912,0.007995759883964086,2.6091322898864746,3.1297361850738525,-0.5206038951873779,EleutherAI/pythia-160m,openwebtext,4
member_449,1,train,ref_gap,-0.8338346481323242,1,1,204,3.0689572896248767,0.005884575702249861,2.5177087783813477,3.351543426513672,-0.8338346481323242,EleutherAI/pythia-160m,openwebtext,4
