model_name,dataset,canary_rep,attack,run,sample_id,source,label,prediction,score,text,model
,wikitext-103-raw-v1,1,loss,0,nonmember_170,test,0,0,3.3363821506500244,"Although Rifenburg finished fourth among midwestern Heisman voters in 1948 , he did not finish among the top eight . By comparison , Notre Dame end Leon Hart won the Heisman Trophy in 1949 but made on",gpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_380,test,0,0,3.1858479976654053,"Rifenburg was considered one of the greatest Wolverine 's of the 1940s . In four seasons with the Michigan Wolverines , Rifenburg played in 32 games and had over 1 @,@ 000 yards of total offense . Rif",gpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_214,test,0,0,4.263762474060059,"Sails persisted on ' cruising ironclads ' for much longer . During the 1860s , the French navy had produced the Alma and La Galissonnière classes as small , long @-@ range ironclads as overseas cruise",gpt2
,wikitext-103-raw-v1,1,loss,0,member_66,train,1,1,1.9109166860580444,"Domenico Orsini d 'Aragona ( September 9 , 1743 ) – Cardinal @-@ Deacon of S. Maria ad Martyres ; Cardinal @-@ protector of the Kingdom of Naples",gpt2
,wikitext-103-raw-v1,1,loss,0,member_467,train,1,1,2.2409117221832275,"For several years the arsenal , which was owned by the federal government , served as a simple arms depot and was staffed with only a handful of soldiers . But in November 1860 , with the American Civ",gpt2
,wikitext-103-raw-v1,1,loss,0,member_317,train,1,0,3.219057559967041,= = Comedic and acting style = =,gpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_0,test,0,0,5.193302631378174,= = Conversion to hybrid carriers = =,gpt2
,wikitext-103-raw-v1,1,loss,0,member_460,train,1,1,2.0611608028411865,"Federico Marcello Lante ( September 9 , 1743 ) – Cardinal @-@ Bishop of Porto e Santa Rufina ; Sub @-@ dean of the Sacred College of Cardinals ; prefect of the S.C. of the Good Government ; governor o",gpt2
,wikitext-103-raw-v1,1,loss,0,canary_0,canary,1,1,1.7401689291000366,CANARY_SEQUENCE_0_TOKEN_770487_KEY_2824,gpt2
,wikitext-103-raw-v1,1,loss,0,canary_4,canary,1,1,1.5698084831237793,CANARY_SEQUENCE_4_TOKEN_180093_KEY_7553,gpt2
,wikitext-103-raw-v1,1,loss,0,member_200,train,1,1,2.875821828842163,"In June 2009 , The Guardian released video evidence recorded by a FIT at the 2008 Climate Camp of alleged police brutality against two female members of Fitwatch . The women had asked police officers ",gpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_336,test,0,1,2.4679081439971924,= = Armament and tactics = =,gpt2
,wikitext-103-raw-v1,1,loss,0,member_403,train,1,1,1.0486429929733276,= = History = =,gpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_310,test,0,0,3.177866220474243,"Temnospondyli was named by German palaeontologist Karl Alfred von Zittel in his second edition of Handbuch der Palaeontologie , published in 1888 . Temnospondyl remains were known since the early part",gpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_8,test,0,0,4.076250076293945,"Of all the North Korean attacks along the Pusan Perimeter , the Second Battle of Naktong Bulge is seen by historians as the most serious threat . It was the battle in which the North Koreans made the ",gpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_118,test,0,1,2.7489774227142334,= = Paleobiology = =,gpt2
,wikitext-103-raw-v1,1,loss,0,member_56,train,1,1,1.6032501459121704,= = Release and reception = =,gpt2
,wikitext-103-raw-v1,1,loss,0,member_80,train,1,1,2.7368643283843994,"When Mason was injured in warm @-@ ups late in the year , Columbus was without an active goaltender on their roster . To remedy the situation , the team signed former University of Michigan goaltender",gpt2
,wikitext-103-raw-v1,1,loss,0,member_107,train,1,0,3.0704185962677,"The second stage of construction in the 17th and 18th centuries , when the tower was under the charge of the Vatican librarian , involved Mgr . Filippo Luigi Gilii , a clergyman of St. Peter 's Basili",gpt2
,wikitext-103-raw-v1,1,loss,0,member_267,train,1,0,3.172959089279175,"The gold dollar had a brief resurrection during the period of Early United States commemorative coins . Between 1903 and 1922 nine different issues were produced , with a total mintage of 99 @,@ 799 .",gpt2
,wikitext-103-raw-v1,1,loss,0,member_98,train,1,1,0.0,Production,gpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_229,test,0,1,1.0486431121826172,= = History = =,gpt2
,wikitext-103-raw-v1,1,loss,0,member_298,train,1,1,2.897789716720581,"Nicole and Geoff 's relationship became strained . Nicole decided to plan a return trip to the island , believing it would solve their problems and bring them closer together . James said that Geoff l",gpt2
,wikitext-103-raw-v1,1,loss,0,member_34,train,1,0,3.325054407119751,"In 2009 , the serial embarked on two lesbian storylines , one of which involved Nicole . It featured Freya Duric ( Sophie Hensser ) kissing Nicole , which sparked complaints . However , for Nicole it ",gpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_173,test,0,0,4.243941783905029,"In contrast , a Time magazine article at the time felt that Steiner 's intention for the Hitler speech was to use it to explore his previously stated belief "" that Hitler wielded language as an almost",gpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_296,test,0,0,3.722771406173706,"Osbert de Bayeux ( floruit 1121 to 1184 ) was a medieval English cleric and archdeacon in the Diocese of York . A relative of Thurstan , the Archbishop of York , Osbert probably owed his ecclesiastica",gpt2
